artist_id,artist_name,in_degree_centrality,out_degree_centrality,betweenness_centrality,katz_centrality,pagerank,eigenvector_centrality,closeness_centrality
806829,Jane's Addiction,0.007140307033202428,0.007140307033202428,0.003563017487867701,0.0039255763297778214,0.0002494134449348061,2.4305589956619306e-10,0.040710965231190804
825087,Living Colour,0.001785076758300607,0.001785076758300607,0.0002280775379924727,0.001405059195035842,0.0001254638738344799,7.001236665846214e-11,0.02748040163758538
863790,Rage Against the Machine,0.00517672259907176,0.00517672259907176,0.0005439928227582168,0.002039751870632544,0.00021982947579163618,6.695249044603848e-11,0.027456900985725438
883318,Red Hot Chili Peppers,0.006961799357372367,0.006961799357372367,0.0007127354534877796,0.0036849565359649873,0.0002854016857708206,1.5728224226543291e-10,0.05089751746048588
151290,BÃ©la Fleck,0.0019635844341306676,0.0019635844341306676,0.00020783669644549186,0.000827053360235188,0.00014333338317437308,1.2066727226077791e-21,0.004721528025705106
589,Tony Furtado,0.0,0.0,0.0,0.0003463094090572232,4.661362665256996e-05,2.2640856019096656e-28,0.0
286662,Sam Bush,0.0012495537308104248,0.0012495537308104248,1.3870782673152208e-05,0.0006237448028411459,8.69785463994726e-05,1.1274263304125395e-22,0.0019463094977600168
748421,Trey Anastasio,0.0001785076758300607,0.0001785076758300607,2.715108571319836e-05,0.0003809403499629455,5.986165292537883e-05,7.471482486301893e-27,0.0001785076758300607
5953,Alice Cooper,0.012138521956444128,0.012138521956444128,0.003504662072527455,0.02016990978607499,0.0006286508188354103,8.306098596105033e-05,0.12672393177890875
1098,Soundgarden,0.00749732238486255,0.00749732238486255,0.000615921995884279,0.0029498122584677485,0.0002575481165921675,1.538341929205866e-10,0.03098067321372431
12654,Spinal Tap,0.001785076758300607,0.001785076758300607,0.00036006156944139747,0.0010110522620396854,0.00010123183863141817,7.571033013580213e-11,0.02663994587900974
59537,Blue Cheer,0.004998214923241699,0.004998214923241699,0.00027355164331032696,0.010854221531184245,0.0004785835338864735,3.9629533192153044e-05,0.11399535004125781
61938,Blue Ã–yster Cult,0.003927168868261335,0.003927168868261335,7.689193137865215e-05,0.0038681078389333867,0.00018147165157221935,1.3509506968728602e-06,0.09687657485670598
81493,Killing Joke,0.004105676544091396,0.004105676544091396,0.00033596394170519033,0.0048061869009698565,0.00024905219181341193,7.853144249413404e-07,0.0925788047795216
84209,Kiss,0.0158871831488754,0.0158871831488754,0.0016173172954245883,0.013282071672781327,0.0006889474806132494,1.0867623139482832e-05,0.11882125622059872
130932,Crazy Horse,0.0026776151374509104,0.0026776151374509104,0.00023455489950335322,0.0042518760220931545,0.00023318944583876485,2.0946997650212322e-05,0.12214432242408868
139026,Led Zeppelin,0.039450196358443414,0.039450196358443414,0.002580059942052249,0.037194031826446455,0.0018695353895953376,4.552120986094798e-05,0.13681221412997557
182598,MC5,0.011424491253123885,0.011424491253123885,0.0008082752523714589,0.03216469224456148,0.00092967797112143,0.00019822996711267414,0.1278583214606376
187581,Funkadelic,0.00785433773652267,0.00785433773652267,0.000481452693323208,0.008005347157743908,0.000462177842341845,4.021006228060182e-06,0.11284455572482081
200968,Gene Simmons,0.0016065690824705464,0.0016065690824705464,2.0664369460106274e-05,0.0014696676283850196,9.055318071528541e-05,5.758005972592307e-08,0.07672415032420324
349157,Melvins,0.004819707247411639,0.004819707247411639,0.00031560816895149244,0.0029615670797419114,0.000224116392783122,2.8707071322140473e-10,0.050582284396027195
354105,Jimi Hendrix,0.0358800428418422,0.0358800428418422,0.00900216393553246,0.08327702964981847,0.0032093460305973242,0.013260874121961015,0.27732365107836554
379125,Neil Young,0.026419136022848982,0.026419136022848982,0.0034824340999397158,0.019262678341440635,0.000964817039239773,4.30907294334894e-05,0.13183135719057026
390390,Ohio Players,0.004819707247411639,0.004819707247411639,0.0003044193439800626,0.003369619093167264,0.00035080397429481,2.8076848688923045e-10,0.07914063954525542
485791,Wipers,0.0021420921099607284,0.0021420921099607284,7.103878804654906e-05,0.002942430809890517,0.00015335005606852012,5.066325346825366e-10,0.05415960342032412
490004,Ramones,0.02267047483041771,0.02267047483041771,0.00656816640800516,0.031208216943369588,0.0014052278030279237,0.00011051499232877398,0.1241177526277156
503913,Mountain,0.003213138164941093,0.003213138164941093,0.00015611855371328728,0.0034699065500465092,0.00016448317618797764,1.7749775156732017e-06,0.0911413204427895
562304,The Stooges,0.02070689039628704,0.02070689039628704,0.0014849708707292545,0.05464623724734219,0.0016655614874588906,0.00028633520879529727,0.1341518312135441
574772,AC/DC,0.011602998928953945,0.011602998928953945,0.00040318875080222135,0.007989009648976704,0.0004214815112241772,2.3937347932844357e-06,0.09650324538050527
604852,Aerosmith,0.011960014280614066,0.011960014280614066,0.0008001098233167409,0.008272127466404896,0.0004605220936580984,7.811165449765183e-06,0.11536624063347349
623985,Budgie,0.0014280614066404856,0.0014280614066404856,1.6868270614042567e-07,0.0029918280264692562,0.0001268851220460541,1.0862323720702952e-06,0.08956853149144722
754032,The Beatles,0.10978222063548733,0.10978222063548733,0.017853854191294944,0.23958341969628072,0.009066991055198497,0.02468732052258057,0.3023253913370768
771438,Black Sabbath,0.03052481256694038,0.03052481256694038,0.0014380342958753263,0.028493311898848094,0.0015401898550972187,3.125870142679329e-05,0.12322148103319014
772567,Iron Butterfly,0.003927168868261335,0.003927168868261335,0.0009733273198129193,0.01209579613187037,0.00043500996596159205,4.486413388104899e-05,0.1154007628193115
840402,The Velvet Underground,0.03230988932524099,0.03230988932524099,0.0015416198173618817,0.08046071218065484,0.002684158318440015,0.0005756856079697,0.1431553766619307
8828,Spice Girls,0.003927168868261335,0.003927168868261335,0.0004415721160587394,0.0015418633736035533,0.0002023678943160032,6.360305724662824e-21,0.008678475978205381
1113,t.A.T.u.,0.0001785076758300607,0.0001785076758300607,2.3790651992846195e-06,0.0003809403499629455,4.992563322077218e-05,7.471482486301893e-27,0.0001785076758300607
81403,Boney M.,0.0010710460549803642,0.0010710460549803642,3.349755451224607e-05,0.0008508144221784715,0.00011276612212923412,3.5257768179060607e-13,0.021132403413923674
546214,Gwen Stefani,0.003034630489111032,0.003034630489111032,0.0003645900908808183,0.0011159128088050903,0.0002413839925565053,5.48689825194798e-23,0.0049836852286973925
628467,Britney Spears,0.00517672259907176,0.00517672259907176,0.0004446956227928713,0.001480441555872814,0.0002358419042790317,1.499605777996858e-22,0.005725228002985946
13384,Tanya Tucker,0.003391645840771153,0.003391645840771153,6.909129395891062e-05,0.0017224957247047273,0.00013828621280173793,2.037825692050408e-11,0.009478657861617659
1433,Pam Tillis,0.0019635844341306676,0.0019635844341306676,1.1801624955996524e-05,0.0008430109514951358,8.218586893332594e-05,6.625296341187371e-22,0.004289284439230887
19241,Patty Loveless,0.003213138164941093,0.003213138164941093,6.054122939510876e-05,0.0014067508282774059,0.00012611372577841715,5.348850181360483e-12,0.00961762900013916
65397,Bobbie Gentry,0.0019635844341306676,0.0019635844341306676,6.978942566212852e-05,0.0016238090327773684,0.00013348004771671687,7.56402541406576e-11,0.030754585454279736
86312,The Judds,0.003034630489111032,0.003034630489111032,9.495429412548986e-05,0.0013196832851379583,0.00012222246160178588,1.717056502355188e-11,0.00832342232433786
99753,Connie Smith,0.0012495537308104248,0.0012495537308104248,4.921952798666356e-06,0.0009975930447034685,0.000100215840057859,1.6495520886624398e-10,0.030054409873343242
136640,Tammy Wynette,0.005712245626561942,0.005712245626561942,9.500419732608445e-05,0.004149911816603748,0.00026826969362615176,7.284932292898772e-10,0.04728075698996333
175286,Dolly Parton,0.008746876115672974,0.008746876115672974,0.0009448774347470658,0.004841347878223591,0.0003356736153707043,4.242096575690042e-10,0.0531174725313523
210512,Janie Fricke,0.0008925383791503035,0.0008925383791503035,1.9731746098979668e-05,0.0008210314341085054,7.11125414999277e-05,1.1821714876998943e-11,0.007798879041119156
234325,Loretta Lynn,0.008389860764012854,0.008389860764012854,0.0003720383092260999,0.005451188232776931,0.0003292115568914848,2.8551523400608412e-05,0.13748039969682904
409954,Ray Price,0.005355230274901821,0.005355230274901821,0.00023830693569048316,0.028099449498677757,0.000734359425324148,0.021757258696736163,0.206384929582411
749175,Skeeter Davis,0.0012495537308104248,0.0012495537308104248,1.650662704490524e-05,0.0012065362627558707,8.862880518113657e-05,2.383693012738344e-10,0.03448290682364656
804289,Lynn Anderson,0.0019635844341306676,0.0019635844341306676,8.126589863566642e-05,0.001326287726572419,0.00013870282263626964,5.7405955838160546e-11,0.02657115443464069
50493,Soulfly,0.0007140307033202428,0.0007140307033202428,7.315660038545887e-05,0.0005090748313141181,7.38843727684384e-05,8.152972252476707e-25,0.0009520409377603237
1498,All That Remains,0.0005355230274901821,0.0005355230274901821,4.1394559276457825e-05,0.0004502022317743902,7.708408708003036e-05,2.1961630338523756e-26,0.0005355230274901821
96977,In Flames,0.0012495537308104248,0.0012495537308104248,4.7289854665785064e-05,0.000612967654031285,0.00011680062999744087,8.370324470260037e-25,0.0014399619183624894
97325,Biohazard,0.0023205997857907892,0.0023205997857907892,4.960922596699841e-05,0.0011910782622369031,0.00012585609080390236,4.228125257662925e-17,0.008297917786074556
219966,Vision of Disorder,0.0016065690824705464,0.0016065690824705464,0.00010392089636576503,0.0007083100974388292,9.679083834980374e-05,7.72707510990148e-23,0.002194021615656746
561105,Hatebreed,0.0024991074616208496,0.0024991074616208496,3.447827626672884e-05,0.0008692366167336302,0.00013144428003900775,1.3369425479276584e-24,0.002628931225860894
607053,At the Gates,0.0021420921099607284,0.0021420921099607284,2.018042307179197e-05,0.000903174938821238,0.0001269614980458549,2.4680570737857092e-23,0.003448903019810984
1528006,Olivier Messiaen,0.0005355230274901821,0.0005355230274901821,0.0,0.0006119968771277188,0.0001454552668005427,1.1430165877222957e-06,0.09950889113589441
1589,GyÃ¶rgy KurtÃ¡g,0.0,0.0,0.0,0.0003463094090572232,4.661362665256996e-05,2.2640856019096656e-28,0.0
559405,Daddy Yankee,0.0001785076758300607,0.0001785076758300607,4.555736326297264e-05,0.000384749753462575,9.898376283925786e-05,1.2427565868882156e-24,0.00026776151374509105
1611,Speedy,0.0001785076758300607,0.0001785076758300607,4.4441867193593134e-06,0.00038440344405351776,6.13665670917621e-05,1.197701283410213e-25,0.00023801023444008093
156886,Spyro Gyra,0.0014280614066404856,0.0014280614066404856,0.0009904616275279467,0.0006932810060894595,0.00016722929099596137,1.6693268721207217e-08,0.06746549616695972
2252,Allan Holdsworth,0.0001785076758300607,0.0001785076758300607,0.0010221200439179989,0.00042077330204998674,5.6458326666348255e-05,6.26221293030979e-08,0.07292167328913211
112017,Jo Stafford,0.0021420921099607284,0.0021420921099607284,2.9473612418674462e-05,0.002235029463936114,0.0002639087744898649,5.6292965434654254e-05,0.14102004736207308
2273,Allan Sherman,0.0003570153516601214,0.0003570153516601214,3.194379367537437e-05,0.0004694329830950135,5.9030864021872104e-05,2.5409430445018844e-12,0.01249192888341672
203804,Victor Borge,0.0001785076758300607,0.0001785076758300607,0.0,0.00039325270736672446,5.9204919234484624e-05,1.2329546165898986e-12,0.010939364222789783
588679,Theodore Bikel,0.0001785076758300607,0.0001785076758300607,0.0,0.00039325270736672446,5.9204919234484624e-05,1.2329546165898986e-12,0.010939364222789783
744548,Spike Jones,0.003570153516601214,0.003570153516601214,7.413285624835595e-05,0.00959836389525509,0.001063566596410965,0.010524022654188224,0.20745593614557942
38936,Simon & Garfunkel,0.008211353088182792,0.008211353088182792,0.0007400027992409384,0.01201536716310958,0.0004994003853490218,0.0016500938184073125,0.19416285831717608
2330,Sergio Mendes,0.0008925383791503035,0.0008925383791503035,0.00026478334508143623,0.0009317251987574857,7.05506641763504e-05,1.6735275909870474e-10,0.06420011866265644
41874,The Beach Boys,0.03320242770439129,0.03320242770439129,0.005288798154056771,0.05619403156340533,0.0020689087344933723,0.004244743476330726,0.22244117736031327
249175,Les Baxter,0.0014280614066404856,0.0014280614066404856,6.608323482041991e-06,0.0009527955660168963,0.00016590040206090269,3.815541138885765e-05,0.12543570961735034
639397,Caetano Veloso,0.0023205997857907892,0.0023205997857907892,0.0019263922820974937,0.0019955174861463034,0.00015003855341821134,0.0006861383957629443,0.16082666883088334
642542,Burt Bacharach,0.011245983577293825,0.011245983577293825,0.0026195038526217605,0.014423243102401423,0.000745751209476147,0.0007715879824214634,0.20205714617498435
765585,Baden Powell,0.0008925383791503035,0.0008925383791503035,0.0,0.0007079341927348254,8.990496873178194e-05,1.2439449328526205e-10,0.05387250275243617
781837,AntÃ´nio Carlos Jobim,0.006069260978222064,0.006069260978222064,0.0003920150167075522,0.0030787665968370196,0.00037296561477117624,0.00043868965733633925,0.1479045291054595
785283,JoÃ£o Gilberto,0.004819707247411639,0.004819707247411639,0.0011265235909377405,0.0032069823247185265,0.0003970713277478367,0.001779708221615131,0.17900402394614517
792507,Frank Sinatra,0.01267404498393431,0.01267404498393431,0.0031087116124903745,0.025934731068448073,0.001817576837120286,0.02475536581235491,0.24033794664687472
798543,EdÃº Lobo,0.0007140307033202428,0.0007140307033202428,6.986822978286725e-07,0.0006467248062049097,6.531654296956183e-05,8.433009700148526e-11,0.053817661765458776
183867,John Cage,0.006069260978222064,0.006069260978222064,0.0,0.016260188041094043,0.0016939264158112334,0.0005154868139237229,0.17913387519918358
2411,Tangerine Dream,0.006069260978222064,0.006069260978222064,0.0004013684091052959,0.00449483039455999,0.0004606259027749159,1.048554287658086e-05,0.11041178114680919
346336,Pink Floyd,0.02534808996786862,0.02534808996786862,0.0014465520666965303,0.04247654553229465,0.0018864443614797688,0.00027613573629376505,0.1484682460787585
423829,Miles Davis,0.028561228132809712,0.028561228132809712,0.024155218597481994,0.05041578838579305,0.0027216375331659466,0.02469504048606339,0.2736050153881342
750519,Terry Riley,0.006069260978222064,0.006069260978222064,0.00022873676776293645,0.012227171322549251,0.0008417337767803551,8.90996242840228e-05,0.12313885599002976
840102,Jefferson Airplane,0.004462691895751518,0.004462691895751518,0.01556471449468848,0.015232316703528863,0.0004748891652089545,0.005172691753175251,0.2241868789615017
988440,Grateful Dead,0.010710460549803642,0.010710460549803642,0.000870693484845228,0.008246728701121317,0.0004699680556493124,3.8805656192357916e-05,0.12131819214470088
133969,Joan Armatrading,0.0021420921099607284,0.0021420921099607284,0.00012578764134974608,0.0013938207074518506,0.0001379033232257717,9.192841426350257e-12,0.03791815080092211
2578,Tanita Tikaram,0.0,0.0,0.0,0.0003463094090572232,4.661362665256996e-05,2.2640856019096656e-28,0.0
7689,TLC,0.006604784005712246,0.006604784005712246,0.0004047836745383046,0.0023494988882253754,0.000345553979343161,1.760296873322525e-20,0.012414731364312863
2750,Total,0.0,0.0,0.0,0.0003463094090572232,4.661362665256996e-05,2.2640856019096656e-28,0.0
160690,En Vogue,0.003927168868261335,0.003927168868261335,0.00022005977663393738,0.001845486099637482,0.00023387513654549315,4.501919878413441e-20,0.012024027237252835
208774,Janet Jackson,0.010531952873973582,0.010531952873973582,0.0005920818707154408,0.004948003134912951,0.0005147469281567688,3.5258038248185123e-13,0.027753125680836117
262255,Mariah Carey,0.00749732238486255,0.00749732238486255,0.001343647768372066,0.002722477273195627,0.00032215777500104863,2.216216153232772e-20,0.015845790064624953
319347,R. Kelly,0.006783291681542306,0.006783291681542306,0.0006541619625701054,0.0022026797136713416,0.0003516201785704549,3.892866048228853e-18,0.013981579468786722
376204,Mary J. Blige,0.006069260978222064,0.006069260978222064,0.0002706212780998477,0.002289698605884697,0.00031775481277384536,1.9659272303042912e-18,0.014031865204523321
802302,Chaka Khan,0.006604784005712246,0.006604784005712246,0.0001653637859110095,0.004363007928932037,0.00045082985340925833,2.5464637158412755e-12,0.040351867444325396
820434,Whitney Houston,0.008032845412352732,0.008032845412352732,0.0007969982955108892,0.003557109537820425,0.00040737154531535506,6.136457983849651e-18,0.024771601717335386
112462,Cream,0.016244198500535524,0.016244198500535524,0.001107394114728547,0.0461453080738868,0.0014622100705758952,0.0039263560605061,0.22747966093881625
2867,Pat Travers,0.0,0.0,0.0,0.0003463094090572232,4.661362665256996e-05,2.2640856019096656e-28,0.0
176936,Elmore James,0.009103891467333095,0.009103891467333095,0.00018877075929796594,0.12026717724697887,0.0017003077050486762,0.086704966226329,0.2554461559298573
187478,Eric Clapton,0.008211353088182792,0.008211353088182792,0.0010415589419431786,0.004926363368526363,0.0002887009804771518,2.7682904200604106e-06,0.0917746529567538
192382,Deep Purple,0.016958229203855767,0.016958229203855767,0.0005619173414535834,0.01776577393576927,0.0009942441234277943,2.199522170379065e-05,0.1144860528987903
240865,Jeff Beck,0.008032845412352732,0.008032845412352732,0.00018460122968598706,0.0120507207020964,0.00047449758096181446,2.1988084259751127e-05,0.11811162573568197
255371,Leslie West,0.0005355230274901821,0.0005355230274901821,0.0,0.0005151599076898203,7.328281869746572e-05,6.670208695468933e-08,0.07301932883695031
489303,The Yardbirds,0.018743305962156374,0.018743305962156374,0.0005578604918834898,0.07798197942244245,0.001959880856441722,0.005934317884894637,0.2375546810333714
824599,Little Walter,0.003570153516601214,0.003570153516601214,9.856751206755795e-05,0.057588779640378084,0.000847013841128939,0.021281578689831125,0.24073986282264626
831381,Robin Trower,0.0016065690824705464,0.0016065690824705464,0.0004812987410625191,0.0013207267312000419,9.562422205911516e-05,1.0794142920997667e-06,0.08649104449393899
894465,The Rolling Stones,0.056943948589789364,0.056943948589789364,0.008477931093595008,0.1456743584494828,0.004034909542731357,0.009481646230811028,0.2509737532146135
18977,Barry Manilow,0.0024991074616208496,0.0024991074616208496,0.0002878112016300026,0.0012343397708315213,0.00016512786089204677,2.6254679130239787e-11,0.023417438469554002
3170,Pablo Cruise,0.0001785076758300607,0.0001785076758300607,2.8841756396412356e-05,0.00045294245276540456,5.249414689864959e-05,4.0855978841954304e-11,0.007017741132947457
19297,America,0.002856122813280971,0.002856122813280971,0.0002145915701456151,0.001388957760701621,0.00018790654236325777,1.3394386755017938e-10,0.045367182685407195
297894,Poco,0.0024991074616208496,0.0024991074616208496,0.00015506170287645323,0.0016004119961275682,0.00020939286300427409,3.796354884533527e-10,0.03150380826337264
517607,Brand New,0.0007140307033202428,0.0007140307033202428,8.13662410015406e-05,0.00048483317268011245,8.801370875509769e-05,2.920670426463469e-26,0.0007140307033202428
3226,Alexisonfire,0.0,0.0,0.0,0.0003463094090572232,4.661362665256996e-05,2.2640856019096656e-28,0.0
583618,Sunny Day Real Estate,0.005890753302392003,0.005890753302392003,0.0006147291800388904,0.0021880812910305323,0.00028200348725077333,4.519939668650216e-12,0.01610496524077808
626463,Stone Temple Pilots,0.004105676544091396,0.004105676544091396,0.0007673719326149724,0.0014456574013395342,0.00020683523288092163,5.2364075600615504e-12,0.013496548697847237
859509,Quicksand,0.0019635844341306676,0.0019635844341306676,1.2369582800459015e-05,0.0009109397491184395,0.00010781524544015875,5.46994663932351e-11,0.025674406920403386
101895,Joe,0.0003570153516601214,0.0003570153516601214,2.721227405531812e-05,0.00042942366723095675,9.540853108715088e-05,4.6391113983129045e-25,0.0006426276329882185
3426,Tank,0.0003570153516601214,0.0003570153516601214,4.5539092284760175e-05,0.00041557129086866785,9.298171860740101e-05,1.4716556412412828e-26,0.0003570153516601214
239859,Leonard Bernstein,0.0012495537308104248,0.0012495537308104248,0.0,0.0035101810196536136,0.00016451409499202652,3.2041551932259384e-05,0.12017504890203272
3595,Andrew Lloyd Webber,0.0024991074616208496,0.0024991074616208496,0.0005808570928446348,0.0011290684274907574,0.0001937910167371278,7.835311253457558e-11,0.03810710604507607
304458,Jule Styne,0.0003570153516601214,0.0003570153516601214,0.0,0.0005372548998856674,0.00010346033459172996,5.802420772456347e-07,0.0876068414507124
649950,George Martin,0.0005355230274901821,0.0005355230274901821,0.0008029078350344796,0.0005509882452064604,0.0001407105227636869,3.674920820794935e-11,0.032187250690714805
691807,Stephen Sondheim,0.0007140307033202428,0.0007140307033202428,0.0002771999585686944,0.0007803864811136457,0.00011116917166848038,2.142288250115291e-06,0.09684528032928219
178014,U-Roy,0.004284184219921457,0.004284184219921457,0.0007657087663245727,0.00212201031081298,0.00042329310667783956,5.540109291497076e-06,0.10372690744494882
3627,Pato Banton,0.0007140307033202428,0.0007140307033202428,7.465618895489806e-06,0.0005764577309489182,6.596483494115897e-05,6.2754710477831575e-18,0.004500088755213123
246768,Derrick Morgan,0.001785076758300607,0.001785076758300607,0.0,0.0020269624850976597,0.00024017698519649872,0.00017850481559847343,0.13500322897886288
295276,Jimmy Cliff,0.006247768654052125,0.006247768654052125,0.0010623014516015377,0.021884920412650603,0.0005640073747910185,0.0028246310185449674,0.2042834353160161
603590,Aswad,0.0026776151374509104,0.0026776151374509104,0.0003386181562836788,0.0015942948792560876,0.00017390693958624996,2.957769416096285e-11,0.04741261533820423
745584,Steel Pulse,0.0023205997857907892,0.0023205997857907892,0.0002836435838653305,0.001089412870177229,0.0002343698524688452,9.577157531534233e-12,0.03400846477750112
790988,Toots & the Maytals,0.005890753302392003,0.005890753302392003,0.000861475366624354,0.005442789732454139,0.00043643474213506263,0.0006323268916532595,0.1578124439127451
819344,Desmond Dekker,0.003927168868261335,0.003927168868261335,0.00034178219571847203,0.0037503398619010073,0.000319658786404443,0.0006315124948526788,0.1518411958380877
855773,Prince Jazzbo,0.0007140307033202428,0.0007140307033202428,1.1438301353999133e-07,0.0006265349632665497,7.499315629324472e-05,2.0893846427737286e-17,0.004608198152520559
131627,Creedence Clearwater Revival,0.006247768654052125,0.006247768654052125,0.0006712840909133682,0.005303481156031431,0.0002872549069857299,7.874489808364855e-06,0.1105859172395765
3669,Southern Culture on the Skids,0.0001785076758300607,0.0001785076758300607,3.1051475299368448e-06,0.0003809403499629455,4.860083059349129e-05,7.471482486301893e-27,0.0001785076758300607
137580,The Cramps,0.003570153516601214,0.003570153516601214,0.00031741947148266746,0.0023486327359106924,0.0002394163525312072,4.394058092199492e-10,0.06297713538707389
