"",".y.","group1","group2","n1","n2","statistic","p","p.adj","p.adj.signif"
"84","liveness","Comedy/Spoken","Unknown",46,3,-3.74959975803297,0.000177117029492463,0.033652235603568,"*"
"85","liveness","Comedy/Spoken","Vocal",46,162,-4.43017338648279,9.41573534128717e-06,0.00178898971484456,"**"
"86","liveness","Country","Easy Listening",403,23,0.313695753559044,0.753752126266802,1,"ns"
"87","liveness","Country","Electronic",403,208,-1.04555617883753,0.295765990258119,1,"ns"
"88","liveness","Country","Folk",403,95,-1.73520831105085,0.0827039149401263,1,"ns"
"89","liveness","Country","International",403,81,-0.938198329566792,0.348142496674285,1,"ns"
"90","liveness","Country","Jazz",403,406,-3.5115850871596,0.000445442844191888,0.0846341403964586,"ns"
"91","liveness","Country","Latin",403,229,-0.085793613025569,0.931630483826481,1,"ns"
"92","liveness","Country","New Age",403,38,-4.58591703829318,4.51998068611589e-06,0.00085879633036202,"***"
"93","liveness","Country","Pop/Rock",403,2807,2.28822504225322,0.0221244190864168,1,"ns"
"94","liveness","Country","R&B;",403,677,-1.52174344588748,0.128073376953893,1,"ns"
"95","liveness","Country","Reggae",403,141,-4.13407123692416,3.56392926427228e-05,0.00677146560211733,"**"
"96","liveness","Country","Religious",403,89,3.42308615872162,0.00061914449300914,0.117637453671737,"ns"
"97","liveness","Country","Stage & Screen",403,50,-1.94786112928519,0.0514315819636152,1,"ns"
"98","liveness","Country","Unknown",403,3,-1.83908637721294,0.0659024823788436,1,"ns"
"99","liveness","Country","Vocal",403,162,4.60532359667874,4.11824960099257e-06,0.000782467424188589,"***"
"100","liveness","Easy Listening","Electronic",23,208,-0.712277220099796,0.476293127359887,1,"ns"
"101","liveness","Easy Listening","Folk",23,95,-1.14099081535483,0.253873745120253,1,"ns"
"102","liveness","Easy Listening","International",23,81,-0.768151335822367,0.442397281123355,1,"ns"
"103","liveness","Easy Listening","Jazz",23,406,-1.46577884156391,0.142708547074015,1,"ns"
"104","liveness","Easy Listening","Latin",23,229,-0.339910967768414,0.733923576830253,1,"ns"
"105","liveness","Easy Listening","New Age",23,38,-3.20028202268935,0.00137293174852732,0.260857032220191,"ns"
"106","liveness","Easy Listening","Pop/Rock",23,2807,0.260986394770161,0.794102999162518,1,"ns"
"107","liveness","Easy Listening","R&B;",23,677,-0.768740555604355,0.442047344061854,1,"ns"
"108","liveness","Easy Listening","Reggae",23,141,-2.09778698720419,0.0359239665425793,1,"ns"
"109","liveness","Easy Listening","Religious",23,89,1.42646222411771,0.153734963557981,1,"ns"
"110","liveness","Easy Listening","Stage & Screen",23,50,-1.42611856129781,0.153834121852951,1,"ns"
"111","liveness","Easy Listening","Unknown",23,3,-1.84571614847533,0.0649334312179919,1,"ns"
"112","liveness","Easy Listening","Vocal",23,162,1.62088356876067,0.105042611402059,1,"ns"
"113","liveness","Electronic","Folk",208,95,-0.87730589392886,0.380320511763029,1,"ns"
"114","liveness","Electronic","International",208,81,-0.190695451413234,0.848764202544624,1,"ns"
"115","liveness","Electronic","Jazz",208,406,-1.84895199167572,0.0644647452628347,1,"ns"
"116","liveness","Electronic","Latin",208,229,0.857826892064423,0.390988058015282,1,"ns"
"117","liveness","Electronic","New Age",208,38,-3.90521596171854,9.4141274639443e-05,0.0178868421814942,"*"
"118","liveness","Electronic","Pop/Rock",208,2807,2.93844202585057,0.00329866344888515,0.626746055288178,"ns"
"119","liveness","Electronic","R&B;",208,677,-0.0817055088997356,0.934880897541186,1,"ns"
"120","liveness","Electronic","Reggae",208,141,-2.88973557966403,0.00385565990888646,0.732575382688428,"ns"
"121","liveness","Electronic","Religious",208,89,3.86994642680575,0.000108859272107271,0.0206832617003815,"*"
"122","liveness","Electronic","Stage & Screen",208,50,-1.28753577271363,0.197907609360529,1,"ns"
"123","liveness","Electronic","Unknown",208,3,-1.67923993666585,0.0931052915406857,1,"ns"
"124","liveness","Electronic","Vocal",208,162,4.94035494522134,7.79804865021708e-07,0.000148162924354124,"***"
"125","liveness","Folk","International",95,81,0.553190640758522,0.580132875056947,1,"ns"
"126","liveness","Folk","Jazz",95,406,-0.430113233594639,0.667113273999577,1,"ns"
"127","liveness","Folk","Latin",95,229,1.56348014989717,0.117939701058292,1,"ns"
"128","liveness","Folk","New Age",95,38,-3.02337193604451,0.00249974805101258,0.474952129692391,"ns"
"129","liveness","Folk","Pop/Rock",95,2807,3.06553728161363,0.00217279287210428,0.412830645699813,"ns"
"130","liveness","Folk","R&B;",95,677,0.932455481984173,0.35110118325424,1,"ns"
"131","liveness","Folk","Reggae",95,141,-1.55644399926812,0.119602549403009,1,"ns"
"132","liveness","Folk","Religious",95,89,4.05922357946997,4.92361540886595e-05,0.00935486927684531,"**"
"133","liveness","Folk","Stage & Screen",95,50,-0.538900375376929,0.589955598203131,1,"ns"
"134","liveness","Folk","Unknown",95,3,-1.47995510780559,0.138885227471872,1,"ns"
"135","liveness","Folk","Vocal",95,162,4.8467891864829,1.25475636046402e-06,0.000238403708488163,"***"
"136","liveness","International","Jazz",81,406,-1.09031875495701,0.275572756408879,1,"ns"
"137","liveness","International","Latin",81,229,0.82877459329097,0.40723196736704,1,"ns"
"138","liveness","International","New Age",81,38,-3.3768649113326,0.000733170484799951,0.139302392111991,"ns"
"139","liveness","International","Pop/Rock",81,2807,2.09518874010158,0.036154217820788,1,"ns"
"140","liveness","International","R&B;",81,677,0.157337365058194,0.874978973906031,1,"ns"
"141","liveness","International","Reggae",81,141,-2.0818847949832,0.0373529939486688,1,"ns"
"142","liveness","International","Religious",81,89,3.35468935594246,0.00079454153672414,0.150962891977587,"ns"
"143","liveness","International","Stage & Screen",81,50,-0.988702655268006,0.322808643307482,1,"ns"
"144","liveness","International","Unknown",81,3,-1.61835058023395,0.105587065952023,1,"ns"
"145","liveness","International","Vocal",81,162,3.98776166102342,6.6699621408044e-05,0.0126729280675284,"*"
"146","liveness","Jazz","Latin",406,229,2.90192081322925,0.00370882278046162,0.704676328287708,"ns"
"147","liveness","Jazz","New Age",406,38,-3.13183398681999,0.00173718074082473,0.330064340756699,"ns"
"148","liveness","Jazz","Pop/Rock",406,2807,6.94605873662381,3.75632425222503e-12,7.13701607922756e-10,"****"
"149","liveness","Jazz","R&B;",406,677,2.40845442957563,0.0160202261670228,1,"ns"
"150","liveness","Jazz","Reggae",406,141,-1.61199222037837,0.106963632638665,1,"ns"
"151","liveness","Jazz","Religious",406,89,5.53505985391859,3.11122089588723e-08,5.91131970218574e-06,"****"
"152","liveness","Jazz","Stage & Screen",406,50,-0.301148001152874,0.763301639283457,1,"ns"
"153","liveness","Jazz","Unknown",406,3,-1.41302444645179,0.157648536251683,1,"ns"
"154","liveness","Jazz","Vocal",406,162,7.26731221249895,3.66710590003887e-13,6.96750121007386e-11,"****"
"155","liveness","Latin","New Age",229,38,-4.40225082340771,1.07133598823964e-05,0.00203553837765532,"**"
"156","liveness","Latin","Pop/Rock",229,2807,1.87694781810416,0.0605252461253716,1,"ns"
"157","liveness","Latin","R&B;",229,677,-1.15955944081958,0.24622822242618,1,"ns"
"158","liveness","Latin","Reggae",229,141,-3.71237048871847,0.000205327132648863,0.0390121552032839,"*"
"159","liveness","Latin","Religious",229,89,3.26644681558178,0.001089062627175,0.20692189916325,"ns"
"160","liveness","Latin","Stage & Screen",229,50,-1.82550212897976,0.0679252902073439,1,"ns"
"161","liveness","Latin","Unknown",229,3,-1.82172789862621,0.068496282624378,1,"ns"
"162","liveness","Latin","Vocal",229,162,4.24227932134509,2.21261068115642e-05,0.0042039602941972,"**"
"163","liveness","New Age","Pop/Rock",38,2807,5.51147293951271,3.55843144263306e-08,6.76101974100281e-06,"****"
"164","liveness","New Age","R&B;",38,677,4.09373588496712,4.24477811358701e-05,0.00806507841581533,"**"
"165","liveness","New Age","Reggae",38,141,2.04466470632616,0.0408879254346352,1,"ns"
"166","liveness","New Age","Religious",38,89,6.08482164804072,1.16621056442402e-09,2.21580007240564e-07,"****"
"167","liveness","New Age","Stage & Screen",38,50,2.25898966551272,0.0238840277327916,1,"ns"
"168","liveness","New Age","Unknown",38,3,-0.479440323217609,0.631625413075471,1,"ns"
"169","liveness","New Age","Vocal",38,162,6.69441874757893,2.16530554606025e-11,4.11408053751447e-09,"****"
"170","liveness","Pop/Rock","R&B;",2807,677,-5.08283783747156,3.71837140721816e-07,7.0649056737145e-05,"****"
"171","liveness","Pop/Rock","Reggae",2807,141,-6.09922116275409,1.06586513196393e-09,2.02514375073147e-07,"****"
"172","liveness","Pop/Rock","Religious",2807,89,2.59153281455509,0.00955494287237186,1,"ns"
"173","liveness","Pop/Rock","Stage & Screen",2807,50,-2.90134906407244,0.00371559728645476,0.705963484426405,"ns"
"174","liveness","Pop/Rock","Unknown",2807,3,-2.05594482469718,0.0397878348163309,1,"ns"
"175","liveness","Pop/Rock","Vocal",2807,162,3.79358033590729,0.000148490558700273,0.0282132061530519,"*"
"176","liveness","R&B;","Reggae",677,141,-3.33533942328926,0.000851953412819822,0.161871148435766,"ns"
"177","liveness","R&B;","Religious",677,89,4.40486621002259,1.0584918507515e-05,0.00201113451642785,"**"
"178","liveness","R&B;","Stage & Screen",677,50,-1.33957359499443,0.180384013115692,1,"ns"
"179","liveness","R&B;","Unknown",677,3,-1.67637722567791,0.0936643269428112,1,"ns"
"180","liveness","R&B;","Vocal",677,162,5.99295318096134,2.06064192257371e-09,3.91521965289005e-07,"****"
"181","liveness","Reggae","Religious",141,89,5.94920620384949,2.69446015171127e-09,5.11947428825142e-07,"****"
"182","liveness","Reggae","Stage & Screen",141,50,0.683114858336898,0.494534267252559,1,"ns"
"183","liveness","Reggae","Unknown",141,3,-1.13331642923397,0.257081394833261,1,"ns"
"184","liveness","Reggae","Vocal",141,162,7.23185743895836,4.76432197925302e-13,9.05221176058073e-11,"****"
"185","liveness","Religious","Stage & Screen",89,50,-3.92093308935949,8.82067545611467e-05,0.0167592833666179,"*"
"186","liveness","Religious","Unknown",89,3,-2.49856333764021,0.0124697856876368,1,"ns"
"187","liveness","Religious","Vocal",89,162,0.208492798220577,0.834844205277947,1,"ns"
"188","liveness","Stage & Screen","Unknown",50,3,-1.30158044810978,0.193059847142144,1,"ns"
"189","liveness","Stage & Screen","Vocal",50,162,4.45346690980947,8.44947351792414e-06,0.00160539996840559,"**"
"190","liveness","Unknown","Vocal",3,162,2.56433705817117,0.0103373103703039,1,"ns"
