artist_id,artist_name,in_degree_centrality,out_degree_centrality,betweenness_centrality,katz_centrality,pagerank,eigenvector_centrality,closeness_centrality
5441,Pantera,0.006604784005712250,0.006604784005712250,0.0004679730298107080,0.0024734307815635700,0.00023053635322779600,9.84512283746179E-11,0.028786344725430600
5501,System of a Down,0.0012495537308104200,0.0012495537308104200,0.0006787269845279680,0.0007009829382966080,8.54204280506056E-05,2.59049428436624E-11,0.021462308471315100
5882,T. Rex,0.01267404498393430,0.01267404498393430,0.00021592520601464200,0.026001664154324900,0.0008458033497423620,0.0001695021561361280,0.12993472681589500
5953,Alice Cooper,0.012138521956444100,0.012138521956444100,0.003504662072527460,0.02016990978607500,0.0006286508188354100,8.30609859610503E-05,0.12672393177890900
5980,Paolo Conte,0.0008925383791503040,0.0008925383791503040,0.0001623091208163240,0.0008447180543549930,8.31566222919489E-05,2.86334406975498E-06,0.09587705272843280
6143,Alice Coltrane,0.0005355230274901820,0.0005355230274901820,9.67162369237934E-06,0.00046232306109139300,8.1901432258167E-05,5.97378986063865E-24,0.000899976198976556
6232,Robert Miles,0.0001785076758300610,0.0001785076758300610,0.00013092969519179900,0.0003913296322346620,0.00014305874443355300,3.4436742005046E-25,0.00040801754475442400
6310,Semisonic,0.0007140307033202430,0.0007140307033202430,0.00012510339451431100,0.000555691540867311,6.20888812149548E-05,1.12327852558984E-22,0.0028278443695851200
6320,Toto,0.0014280614066404900,0.0014280614066404900,0.0003241198206063740,0.0006710211550011440,0.00017896082574399700,6.04386908529669E-13,0.01504142980034930
6334,Tony Bennett,0.004998214923241700,0.004998214923241700,0.0008795279604760090,0.0074215211550913100,0.00048737536639263100,0.004292148496504770,0.1957694650436950
6563,Stan Levey,0.0001785076758300610,0.0001785076758300610,0.0,0.00041998498266901900,5.23952219956371E-05,1.52486858857763E-12,0.026713310015562700
6568,Alicia Myers,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
6613,Ali Farka TourÃ©,0.0008925383791503040,0.0008925383791503040,5.30449428670185E-06,0.000574231433428811,0.00017287342055774500,1.01200641893093E-10,0.0401867578252061
6855,Pablo MilanÃ©s,0.0003570153516601210,0.0003570153516601210,3.05427345123742E-08,0.00043389105860779500,5.63913188975917E-05,7.60970491229848E-23,0.001071046054980360
6860,Alicia Villarreal,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
7031,Alison Krauss & Union Station,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
7230,Brian May,0.0005355230274901820,0.0005355230274901820,0.00046173511366204900,0.0004982676679314960,6.10253211754775E-05,1.53006642492555E-08,0.06778091064214970
7305,Tony Levin,0.0003570153516601210,0.0003570153516601210,2.94267449092758E-05,0.0006528486978383790,5.79070670126097E-05,3.65864317660052E-11,0.03935912640469960
7448,The Delfonics,0.0019635844341306700,0.0019635844341306700,5.44875964178887E-05,0.0013487456822853900,0.00017134672886531300,9.83877819915646E-12,0.041792339773383300
7689,TLC,0.006604784005712250,0.006604784005712250,0.0004047836745383050,0.0023494988882253800,0.000345553979343161,1.76029687332253E-20,0.012414731364312900
7729,The Trashmen,0.0008925383791503040,0.0008925383791503040,0.00019330406300822900,0.010230187658910600,0.0001966899265234630,0.00011067616180648300,0.11664335768845700
7731,Papa Roach,0.0008925383791503040,0.0008925383791503040,0.00012713896565312300,0.0005194641135858350,0.00010755454750749100,3.64517781907457E-26,0.0008925383791503040
7920,Alice in Chains,0.00785433773652267,0.00785433773652267,0.00028417302071474300,0.002549213378211560,0.00023753995865474600,1.29931356499516E-10,0.029209298306146300
7974,T. Graham Brown,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
8125,Sharon Jones & the Dap-Kings,0.0001785076758300610,0.0001785076758300610,2.82913555762291E-05,0.0003809403499629460,5.10296354101729E-05,7.47148248630189E-27,0.0001785076758300610
8245,Spanky & Our Gang,0.0003570153516601210,0.0003570153516601210,7.15071625686345E-06,0.0005693880461389040,5.94725441213148E-05,2.35666158544175E-06,0.08915646033743500
8549,Sparklehorse,0.0012495537308104200,0.0012495537308104200,0.0001099556601197470,0.0006501266536231250,6.96299315557223E-05,3.4245879588805E-23,0.0026337198073287600
8570,Senses Fail,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
8591,Sparta,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
8828,Spice Girls,0.003927168868261340,0.003927168868261340,0.0004415721160587390,0.0015418633736035500,0.0002023678943160030,6.36030572466282E-21,0.008678475978205380
9084,Sparks,0.003570153516601210,0.003570153516601210,4.65878299486291E-05,0.0037787291440764600,0.00023343139561797100,2.86870366071749E-06,0.10602250761246400
9218,Tracey Thorn,0.0001785076758300610,0.0001785076758300610,1.52128015503687E-06,0.0003809403499629460,5.32376397889744E-05,7.47148248630189E-27,0.0001785076758300610
9437,SHeDAISY,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
9441,Static-X,0.0001785076758300610,0.0001785076758300610,1.33814780571258E-05,0.00038786653814409,5.0262504267637E-05,2.32068774195741E-25,0.00032131381649410900
9490,Shed Seven,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
9680,Charles Mingus,0.0046411995715815800,0.0046411995715815800,0.0005501087254340970,0.006917445569262210,0.00037656697551918000,0.0005117840191884970,0.1815062216734480
9787,Taproot,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
9970,Spineshank,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
10412,Spin Doctors,0.0019635844341306700,0.0019635844341306700,0.00025231838730496700,0.0008533552135436750,8.06155341899981E-05,5.06827561641169E-22,0.004390127799885640
10538,Spandau Ballet,0.0012495537308104200,0.0012495537308104200,7.62531763499786E-05,0.000763044964594251,0.00011352284394051100,7.87768054195967E-12,0.03645900339789010
10982,All,0.0012495537308104200,0.0012495537308104200,2.05396602356124E-05,0.0010457145068447800,9.15285757136411E-05,4.22738653597865E-17,0.007489522049448130
11028,Frank Loesser,0.0007140307033202430,0.0007140307033202430,0.0,0.0005751763838989630,0.0001573867393479940,5.80207868980471E-07,0.0873096591202963
11046,Tracy Bonham,0.0001785076758300610,0.0001785076758300610,7.35284330667495E-06,0.00039825582041580700,5.14052711568283E-05,5.68964711759899E-25,0.0005842069390801990
11052,Tracy Byrd,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
11210,Tara Kemp,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
11242,Sheb Wooley,0.0001785076758300610,0.0001785076758300610,6.84552022308976E-06,0.0007239531242494630,5.83757031032664E-05,0.00022822319571169200,0.130333162548407
11506,Palace,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
11608,Tab Benoit,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
11620,Alvin Lee,0.0001785076758300610,0.0001785076758300610,0.0,0.0004949104153365680,5.15502822570206E-05,2.13986345397103E-07,0.07978085315572990
11664,American Head Charge,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
11707,Steely Dan,0.004284184219921460,0.004284184219921460,0.00045073250674388000,0.0027752000714063300,0.00021003950406284900,5.46751656837102E-10,0.08290816634704930
11754,Sheena Easton,0.0016065690824705500,0.0016065690824705500,0.0015502460457469100,0.0012771039382918400,9.32688404310834E-05,1.71705652640008E-11,0.01468838900030420
11910,Stanley Jordan,0.0005355230274901820,0.0005355230274901820,8.62760334602126E-06,0.00047586375898553000,6.34575134656799E-05,1.04852747535719E-22,0.0013450345806730200
11970,Patrick Cowley,0.0003570153516601210,0.0003570153516601210,0.0,0.000608987844675802,6.63047996052728E-05,2.05173901318915E-11,0.05366725980577800
12128,All-4-One,0.0007140307033202430,0.0007140307033202430,7.82145693005373E-05,0.0006183527999730660,6.63760527537191E-05,5.04111541912262E-21,0.005604310752804230
12180,Trace Adkins,0.0007140307033202430,0.0007140307033202430,5.3621441757479E-05,0.0004952224549518290,7.77332088580872E-05,3.66102641828793E-25,0.0008746876115672970
12472,Traffic,0.004105676544091400,0.004105676544091400,0.0004628986288369720,0.0067401200565773700,0.000267943330750048,3.93286731791091E-05,0.1158201246927880
12491,Taylor Dayne,0.0001785076758300610,0.0001785076758300610,2.80357003769256E-05,0.0003809403499629460,4.99256332207722E-05,7.47148248630189E-27,0.0001785076758300610
12570,Sister Carol,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
12595,American Hi-Fi,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
12644,Stanley Turrentine,0.0012495537308104200,0.0012495537308104200,4.18669783421376E-06,0.0006785656586785240,9.76380276346638E-05,7.16552518348283E-13,0.01234031740032380
12654,Spinal Tap,0.001785076758300610,0.001785076758300610,0.00036006156944139700,0.0010110522620396900,0.00010123183863141800,7.57103301358021E-11,0.02663994587900970
12802,Wynona Carr,0.0003570153516601210,0.0003570153516601210,0.0,0.00229527751533506,0.00025358870923203700,0.00026686891232109900,0.1568353243381010
12877,Stealers Wheel,0.0001785076758300610,0.0001785076758300610,0.0,0.00048731724361775600,5.38082681237031E-05,7.71650139905993E-12,0.02014803512110560
12972,TV on the Radio,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
13038,Stanton Moore,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
13101,Patrick O'Hearn,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
13377,Stan Rogers,0.0001785076758300610,0.0001785076758300610,0.0,0.00040307383012503000,4.90195911417712E-05,7.19108710528221E-13,0.012026756384974300
13384,Tanya Tucker,0.003391645840771150,0.003391645840771150,6.90912939589106E-05,0.0017224957247047300,0.00013828621280173800,2.03782569205041E-11,0.009478657861617660
13387,Shawn Colvin,0.0019635844341306700,0.0019635844341306700,0.0003745576156435910,0.0010130430651500500,9.8041108500404E-05,1.48008057559647E-12,0.017446686585664400
13393,Tower of Power,0.0012495537308104200,0.0012495537308104200,2.01756558086987E-05,0.0008972072762033690,8.08916627681893E-05,7.42772646728883E-18,0.018909994987050100
13508,Travis,0.0010710460549803600,0.0010710460549803600,0.00013147916438368600,0.0006785389013944850,7.09168922598031E-05,3.04316100801222E-12,0.012034940889555000
13511,Sister Rosetta Tharpe,0.0023205997857907900,0.0023205997857907900,0.000257854248287522,0.02608770403231300,0.009149727137862190,0.05741601776040550,0.2460432792716180
13583,Shawn Mullins,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
13755,Starcastle,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
14073,Tab Hunter,0.0003570153516601210,0.0003570153516601210,5.42300788533283E-07,0.0004774721899991100,8.11108318687319E-05,5.29075618483239E-18,0.006862298406618510
14201,Spirit of the West,0.0001785076758300610,0.0001785076758300610,1.32659726001113E-06,0.00038440344405351800,5.19746527262155E-05,1.19770128341021E-25,0.00023801023444008100
14263,Paquito D'Rivera,0.0003570153516601210,0.0003570153516601210,2.57260332789114E-05,0.0005257238819482790,6.07420732560418E-05,1.31825177187156E-19,0.007514045326171250
14329,Tramaine Hawkins,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
14651,Patsy Cline,0.008925383791503040,0.008925383791503040,0.00027677032780199300,0.006965812573045060,0.0004564573008287690,2.00637374104795E-05,0.13651195369542500
14699,Transvision Vamp,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
14724,Paul Brady,0.0001785076758300610,0.0001785076758300610,7.22802478323737E-06,0.00048033927063404100,5.8209507136557E-05,2.34700956946335E-11,0.0408401334268294
14757,Trans-Siberian Orchestra,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
14822,Sister Hazel,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
14931,Tasmin Archer,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
14959,Taste,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
15158,SisqÃ³,0.0001785076758300610,0.0001785076758300610,1.28702061036114E-05,0.0003809403499629460,4.96708634847566E-05,7.47148248630189E-27,0.0001785076758300610
15318,Travis Tritt,0.002856122813280970,0.002856122813280970,0.00013069385847889100,0.001271659294228030,0.00011860156855831200,7.23985239136881E-11,0.010473834095796400
15405,Shaun Cassidy,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
15694,Teenage Fanclub,0.0019635844341306700,0.0019635844341306700,0.00027881991962862900,0.0014941900824420000,9.93822584086295E-05,4.43694431242179E-11,0.03094425651697390
15856,Aloe Blacc,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
16132,Sevendust,0.0003570153516601210,0.0003570153516601210,2.85602804695714E-05,0.00041557129086866800,5.98616529253788E-05,1.47165564124128E-26,0.0003570153516601210
16186,Amel Larrieux,0.0003570153516601210,0.0003570153516601210,1.41103116205427E-05,0.00041557129086866800,7.31096791981877E-05,1.47165564124128E-26,0.0003570153516601210
16227,Tavares,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
16235,Tony Orlando,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
16281,Tracy Chapman,0.003213138164941090,0.003213138164941090,0.00020007107344055000,0.0013385601646798500,0.00012677559124220300,7.87455781081608E-15,0.013352121844419500
16361,Patty Duke,0.0005355230274901820,0.0005355230274901820,0.0,0.0006765949114849670,7.27962689618955E-05,3.5151642709805E-12,0.01515953363800440
16438,Television Personalities,0.0012495537308104200,0.0012495537308104200,3.46715077593945E-05,0.0017510333184851600,9.79070325572398E-05,4.51532702357052E-10,0.059993323957383900
16448,AmÃ¡lia Rodrigues,0.0007140307033202430,0.0007140307033202430,0.0,0.0006392142736489050,7.36483156805564E-05,1.55884126723539E-07,0.08301500328688420
16574,Alpha,0.0001785076758300610,0.0001785076758300610,7.53440213775833E-06,0.0003809403499629460,5.98616529253788E-05,7.47148248630189E-27,0.0001785076758300610
16759,Tadd Dameron,0.0010710460549803600,0.0010710460549803600,0.0,0.004239584447311500,0.0004666212893125700,0.0022516419701474900,0.18461663924541500
16835,The Paul Butterfield Blues Band,0.0001785076758300610,0.0001785076758300610,3.16775110060061E-07,0.002363300386289070,6.79811933683354E-05,2.30508629901952E-05,0.10997726264460600
16925,Paul Gonsalves,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
16944,Alpha Blondy,0.0016065690824705500,0.0016065690824705500,0.0002386034549170150,0.0008407460944660870,0.0001455229596248820,3.60343243601266E-13,0.02235086957004060
17021,Tenacious D,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
17060,TrentemÃ¸ller,0.0001785076758300610,0.0001785076758300610,0.0,0.00038786653814409,5.45584410504075E-05,2.32068774195741E-25,0.00032131381649410900
17387,Sixpence None the Richer,0.0005355230274901820,0.0005355230274901820,4.85815277253583E-05,0.0004536653258649620,8.23001578220628E-05,1.34260276193243E-25,0.0005712245626561940
17748,Patti LaBelle,0.0046411995715815800,0.0046411995715815800,0.0012720668642107700,0.003523328906860090,0.0003004838101524710,8.21826103558309E-11,0.06257129564053360
17877,Terence Trent D'Arby,0.0023205997857907900,0.0023205997857907900,6.56623154617437E-05,0.0010451489900827100,9.59747561106144E-05,9.72602769290576E-18,0.009129184108050160
17882,Teresa Brewer,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
17929,Patti Austin,0.0019635844341306700,0.0019635844341306700,2.52782611514613E-05,0.0013846461789730500,0.00010997242224195,6.92612462729243E-13,0.02393975393920000
17937,Patti LuPone,0.0001785076758300610,0.0001785076758300610,8.93534510344789E-08,0.0003809403499629460,5.02267247269724E-05,7.47148248630189E-27,0.0001785076758300610
18137,Paul Motian,0.0001785076758300610,0.0001785076758300610,0.0003371487977649840,0.000616678833853986,5.61849480395481E-05,4.52958941887292E-07,0.09725525664882230
18176,Teddy Riley,0.0014280614066404900,0.0014280614066404900,4.8387322201416E-05,0.0010256993960234700,0.00014759189772534800,5.20521213284791E-17,0.016460478477266300
18258,Teena Marie,0.003391645840771150,0.003391645840771150,0.0003555248947735510,0.0023841497939750700,0.00032091430461708600,3.5311938395593E-12,0.03856678621271620
18513,Paul Hardcastle,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
18691,Paradise Lost,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
18828,Stars,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
18862,Stars of the Lid,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
18977,Barry Manilow,0.0024991074616208500,0.0024991074616208500,0.0002878112016300030,0.0012343397708315200,0.00016512786089204700,2.62546791302398E-11,0.023417438469554000
19029,Tad,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
19133,Ambrosia,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
19241,Patty Loveless,0.003213138164941090,0.003213138164941090,6.05412293951088E-05,0.0014067508282774100,0.00012611372577841700,5.34885018136048E-12,0.00961762900013916
19297,America,0.002856122813280970,0.002856122813280970,0.0002145915701456150,0.001388957760701620,0.00018790654236325800,1.33943867550179E-10,0.045367182685407200
19392,...And You Will Know Us by the Trail of Dead,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
19435,Shelly Manne,0.0008925383791503040,0.0008925383791503040,0.00018783699445260200,0.0006190208020237080,9.68243200459748E-05,4.73481642283668E-07,0.0799300010756042
19701,Television,0.008925383791503040,0.008925383791503040,0.0011043266321988200,0.010811399041944100,0.0005320646377002110,1.11343877496206E-05,0.11699368054775800
19740,Amerie,0.0001785076758300610,0.0001785076758300610,4.74026317340914E-08,0.0003809403499629460,5.45624424162553E-05,7.47148248630189E-27,0.0001785076758300610
19831,Skunk Anansie,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
19892,Tears for Fears,0.001785076758300610,0.001785076758300610,0.00018696202228120500,0.0015408675116752100,0.00011313629088783300,7.78988172494227E-11,0.03538268654490100
19953,Sheila E.,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
20028,Sky,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
20050,Ten Years After,0.0016065690824705500,0.0016065690824705500,6.73858924759755E-06,0.0010782517489440700,8.21578879774064E-05,9.46173709830342E-11,0.04492568901714300
20278,Teddy Pendergrass,0.006247768654052130,0.006247768654052130,0.00016078370233330900,0.004197479126765100,0.0003740957462262120,2.55825973336583E-11,0.04337587249921670
20319,Shel Silverstein,0.0008925383791503040,0.0008925383791503040,2.04432534975409E-05,0.0007487509464220490,7.66533530424942E-05,1.77933168413383E-06,0.09799899102740590
20403,Tennessee Ernie Ford,0.0012495537308104200,0.0012495537308104200,1.12508138688695E-05,0.004268941872558530,0.00024836229673391600,0.007961530152652000,0.1695520442780550
20729,Slightly Stoopid,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
20740,Sizzla,0.0001785076758300610,0.0001785076758300610,1.06763771383997E-06,0.0003809403499629460,5.22913521980595E-05,7.47148248630189E-27,0.0001785076758300610
20760,Shelby Lynne,0.0007140307033202430,0.0007140307033202430,3.08071603934755E-05,0.0005063043560416600,6.07122939521651E-05,2.94897149648734E-24,0.0009639414494823280
20812,Slaughter,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
20862,Paul Collins,0.0005355230274901820,0.0005355230274901820,1.23476982400001E-06,0.0005283091070406730,5.72936892810045E-05,2.19324655808433E-12,0.012404704830879200
20919,Amber,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
20971,Terence Blanchard,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
20984,Shelley Fabares,0.0001785076758300610,0.0001785076758300610,1.46764760910985E-07,0.00043482301185850900,5.18910914706183E-05,5.32352477822546E-21,0.0031548023231665600
21008,Trick Pony,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
21009,Slash,0.0003570153516601210,0.0003570153516601210,3.75253952274672E-05,0.00041903438495924000,5.91855290662637E-05,1.27015202267132E-25,0.0004016422706176370
21292,Shenandoah,0.0010710460549803600,0.0010710460549803600,1.16461048065684E-05,0.0006849447371744710,6.58022775552614E-05,2.61276646543395E-11,0.0073174415730645700
21334,Stephanie Mills,0.0010710460549803600,0.0010710460549803600,0.00015391609896694000,0.0005679131150545030,0.00015471419629720400,1.79935714981694E-20,0.0036646921212349000
21492,Stephen Malkmus,0.0,0.0,0.0,0.0003463094090572230,4.661362665257E-05,2.26408560190967E-28,0.0
21578,Sleep,0.0010710460549803600,0.0010710460549803600,5.88243508953219E-05,0.0005575581485821290,0.00010479573507533000,1.55995497971576E-25,0.0010933595144591200
