"",".y.","group1","group2","n1","n2","statistic","p","p.adj","p.adj.signif"
"22","key","Blues","Comedy/Spoken",101,46,-0.379747740913839,0.704132678001773,1,"ns"
"23","key","Blues","Country",101,403,1.24278582432002,0.21394676760889,1,"ns"
"24","key","Blues","Easy Listening",101,23,-0.685365725409672,0.493113166634919,1,"ns"
"25","key","Blues","Electronic",101,208,1.84143867809922,0.0655572991614704,1,"ns"
"26","key","Blues","Folk",101,95,0.324603818691777,0.745480936718469,1,"ns"
"27","key","Blues","International",101,81,-0.0342883022295043,0.972647252854518,1,"ns"
"28","key","Blues","Jazz",101,406,-1.17453789225633,0.240179643636677,1,"ns"
"29","key","Blues","Latin",101,229,0.0381467509239711,0.969570676568345,1,"ns"
"30","key","Blues","New Age",101,38,-2.59979016084184,0.00932807808037561,1,"ns"
"31","key","Blues","Pop/Rock",101,2807,0.574482392677177,0.565641412042467,1,"ns"
"32","key","Blues","R&B;",101,677,0.736213019721653,0.46160107002344,1,"ns"
"33","key","Blues","Reggae",101,141,1.63517535151426,0.102012293683314,1,"ns"
"34","key","Blues","Religious",101,89,-0.206156490009378,0.836668673704819,1,"ns"
"35","key","Blues","Stage & Screen",101,50,-1.77468578745669,0.0759497833398503,1,"ns"
"36","key","Blues","Unknown",101,3,-0.0292702811469335,0.976649028951681,1,"ns"
"37","key","Blues","Vocal",101,162,-0.265299059716023,0.790779088804425,1,"ns"
"38","key","Children's","Classical",4,28,0.416972525820146,0.676698503629021,1,"ns"
"39","key","Children's","Comedy/Spoken",4,46,0.42199384820633,0.67302950771357,1,"ns"
"40","key","Children's","Country",4,403,0.847445074531845,0.39674708954376,1,"ns"
"41","key","Children's","Easy Listening",4,23,0.238457734358838,0.811526093007322,1,"ns"
"42","key","Children's","Electronic",4,208,1.01202784977932,0.311524737673855,1,"ns"
"43","key","Children's","Folk",4,95,0.654212101864781,0.512975165859418,1,"ns"
"44","key","Children's","International",4,81,0.55137693755143,0.581375306854425,1,"ns"
"45","key","Children's","Jazz",4,406,0.312318322463579,0.754798616690924,1,"ns"
"46","key","Children's","Latin",4,229,0.579132618682836,0.56249969204894,1,"ns"
"47","key","Children's","New Age",4,38,-0.394231359180065,0.693410235276674,1,"ns"
"48","key","Children's","Pop/Rock",4,2807,0.690928342775381,0.489610573656887,1,"ns"
"49","key","Children's","R&B;",4,677,0.729963228495784,0.465412661662659,1,"ns"
"50","key","Children's","Reggae",4,141,0.98746306726513,0.323415679930147,1,"ns"
"51","key","Children's","Religious",4,89,0.503911811409033,0.614323350086298,1,"ns"
"52","key","Children's","Stage & Screen",4,50,-0.0372374863936622,0.970295649507848,1,"ns"
"53","key","Children's","Unknown",4,3,0.354009770899029,0.72333156069479,1,"ns"
"54","key","Children's","Vocal",4,162,0.501629740615895,0.615927995060075,1,"ns"
"55","key","Classical","Comedy/Spoken",28,46,-0.0121057894150358,0.990341213446071,1,"ns"
"56","key","Classical","Country",28,403,1.03838501362141,0.299090843792752,1,"ns"
"57","key","Classical","Easy Listening",28,23,-0.332964013932286,0.739161447411085,1,"ns"
"58","key","Classical","Electronic",28,208,1.43057158526066,0.152553035936881,1,"ns"
"59","key","Classical","Folk",28,95,0.516379386633758,0.605589459896902,1,"ns"
"60","key","Classical","International",28,81,0.271557305644805,0.785962431263899,1,"ns"
"61","key","Classical","Jazz",28,406,-0.337553516592966,0.735699676390002,1,"ns"
"62","key","Classical","Latin",28,229,0.345665440259366,0.729594159659741,1,"ns"
"63","key","Classical","New Age",28,38,-1.7269519670526,0.0841762902721419,1,"ns"
"64","key","Classical","Pop/Rock",28,2807,0.646732583508774,0.517805031102822,1,"ns"
"65","key","Classical","R&B;",28,677,0.742424435011391,0.45783021940938,1,"ns"
"66","key","Classical","Reggae",28,141,1.3427177571827,0.179363382615344,1,"ns"
"67","key","Classical","Religious",28,89,0.160025903021397,0.872860669498226,1,"ns"
"68","key","Classical","Stage & Screen",28,50,-1.02623136363347,0.304782541033446,1,"ns"
"69","key","Classical","Unknown",28,3,0.0781873150310993,0.93767905226564,1,"ns"
"70","key","Classical","Vocal",28,162,0.151523289896263,0.879562940258841,1,"ns"
"71","key","Comedy/Spoken","Country",46,403,1.32263341302249,0.185957317017207,1,"ns"
"72","key","Comedy/Spoken","Easy Listening",46,23,-0.355546092607961,0.72218052063937,1,"ns"
"73","key","Comedy/Spoken","Electronic",46,208,1.78526532419504,0.0742182905708835,1,"ns"
"74","key","Comedy/Spoken","Folk",46,95,0.634329590649367,0.525865749097322,1,"ns"
"75","key","Comedy/Spoken","International",46,81,0.338174755135948,0.735231498803949,1,"ns"
"76","key","Comedy/Spoken","Jazz",46,406,-0.405301531069738,0.685255881209218,1,"ns"
"77","key","Comedy/Spoken","Latin",46,229,0.446266858006885,0.655404493262053,1,"ns"
"78","key","Comedy/Spoken","New Age",46,38,-1.94882412753763,0.0513164313616804,1,"ns"
"79","key","Comedy/Spoken","Pop/Rock",46,2807,0.845844770062739,0.397639346347957,1,"ns"
"80","key","Comedy/Spoken","R&B;",46,677,0.958718639024759,0.33770050604083,1,"ns"
"81","key","Comedy/Spoken","Reggae",46,141,1.65317904890482,0.0982944291043065,1,"ns"
"82","key","Comedy/Spoken","Religious",46,89,0.206927804264147,0.836066241775496,1,"ns"
"83","key","Comedy/Spoken","Stage & Screen",46,50,-1.17144801465211,0.241418742066326,1,"ns"
"84","key","Comedy/Spoken","Unknown",46,3,0.0845807291802432,0.932594720046033,1,"ns"
"85","key","Comedy/Spoken","Vocal",46,162,0.202988092484609,0.839144339289053,1,"ns"
"86","key","Country","Easy Listening",403,23,-1.38369330872578,0.166452383298552,1,"ns"
"87","key","Country","Electronic",403,208,0.996017237763552,0.319241769815859,1,"ns"
"88","key","Country","Folk",403,95,-0.805766104589789,0.420377725519899,1,"ns"
"89","key","Country","International",403,81,-1.17771865073048,0.238908788975541,1,"ns"
"90","key","Country","Jazz",403,406,-3.82403476029563,0.000131285393599314,0.0249442247838697,"*"
"91","key","Country","Latin",403,229,-1.61606790633532,0.106079632181241,1,"ns"
"92","key","Country","New Age",403,38,-3.73047061318163,0.000191122435861832,0.036313262813748,"*"
"93","key","Country","Pop/Rock",403,2807,-1.50386106860631,0.132617143027055,1,"ns"
"94","key","Country","R&B;",403,677,-0.949859955309339,0.342183416594487,1,"ns"
"95","key","Country","Reggae",403,141,0.765147666323163,0.444183618689236,1,"ns"
"96","key","Country","Religious",403,89,-1.43667214828506,0.15081117242962,1,"ns"
"97","key","Country","Stage & Screen",403,50,-2.96902381762531,0.00298747439653243,0.567620135341161,"ns"
"98","key","Country","Unknown",403,3,-0.268234748807759,0.78851862902872,1,"ns"
"99","key","Country","Vocal",403,162,-1.84812654524808,0.064584038467431,1,"ns"
"100","key","Easy Listening","Electronic",23,208,1.73693421805684,0.0823987827260765,1,"ns"
"101","key","Easy Listening","Folk",23,95,0.881024516041352,0.378304550797876,1,"ns"
"102","key","Easy Listening","International",23,81,0.648545139116528,0.516632425471503,1,"ns"
"103","key","Easy Listening","Jazz",23,406,0.129445784924055,0.897004921272666,1,"ns"
"104","key","Easy Listening","Latin",23,229,0.744750408465134,0.456422619501691,1,"ns"
"105","key","Easy Listening","New Age",23,38,-1.27339203185208,0.202878963472449,1,"ns"
"106","key","Easy Listening","Pop/Rock",23,2807,1.03420824046063,0.30103882260556,1,"ns"
"107","key","Easy Listening","R&B;",23,677,1.11720326730292,0.263907423931422,1,"ns"
"108","key","Easy Listening","Reggae",23,141,1.65202178848828,0.0985301092222138,1,"ns"
"109","key","Easy Listening","Religious",23,89,0.548817943068595,0.58313039531642,1,"ns"
"110","key","Easy Listening","Stage & Screen",23,50,-0.589525775644136,0.555508626503914,1,"ns"
"111","key","Easy Listening","Unknown",23,3,0.230020772880582,0.818075628038739,1,"ns"
"112","key","Easy Listening","Vocal",23,162,0.559681804683481,0.575696495377825,1,"ns"
"113","key","Electronic","Folk",208,95,-1.42884582373806,0.153048551608663,1,"ns"
"114","key","Electronic","International",208,81,-1.74422519185841,0.0811198301977021,1,"ns"
"115","key","Electronic","Jazz",208,406,-4.15075937020347,3.31374011513678e-05,0.00629610621875988,"**"
"116","key","Electronic","Latin",208,229,-2.28402222850654,0.0223702246027918,1,"ns"
"117","key","Electronic","New Age",208,38,-4.07036109921458,4.69403220139184e-05,0.0089186611826445,"**"
"118","key","Electronic","Pop/Rock",208,2807,-2.29814482446446,0.021553547789697,1,"ns"
"119","key","Electronic","R&B;",208,677,-1.82648863990791,0.0677766908848364,1,"ns"
"120","key","Electronic","Reggae",208,141,-0.093232627916463,0.925718753939769,1,"ns"
"121","key","Electronic","Religious",208,89,-1.99979175997076,0.0455227547402552,1,"ns"
"122","key","Electronic","Stage & Screen",208,50,-3.36628587986161,0.000761877049327125,0.144756639372154,"ns"
"123","key","Electronic","Unknown",208,3,-0.413546484011229,0.679206272890804,1,"ns"
"124","key","Electronic","Vocal",208,162,-2.45222472842506,0.0141975962033794,1,"ns"
"125","key","Folk","International",95,81,-0.340582276148149,0.7334180741389,1,"ns"
"126","key","Folk","Jazz",95,406,-1.55298354922503,0.120427064806763,1,"ns"
"127","key","Folk","Latin",95,229,-0.342822497289599,0.731732000075687,1,"ns"
"128","key","Folk","New Age",95,38,-2.81933818707985,0.00481227871930928,0.914332956668764,"ns"
"129","key","Folk","Pop/Rock",95,2807,0.113006013602968,0.910025787591388,1,"ns"
"130","key","Folk","R&B;",95,677,0.293325392332835,0.769273446533743,1,"ns"
"131","key","Folk","Reggae",95,141,1.25637292912209,0.208980791762746,1,"ns"
"132","key","Folk","Religious",95,89,-0.517663173380267,0.604693296749787,1,"ns"
"133","key","Folk","Stage & Screen",95,50,-2.02194980829781,0.043181537364741,1,"ns"
"134","key","Folk","Unknown",95,3,-0.1083604269305,0.913709790978265,1,"ns"
"135","key","Folk","Vocal",95,162,-0.619298841479074,0.535719507530152,1,"ns"
"136","key","International","Jazz",81,406,-1.03119286081184,0.302450387864147,1,"ns"
"137","key","International","Latin",81,229,0.0748066053024134,0.940368586274826,1,"ns"
"138","key","International","New Age",81,38,-2.49024151036744,0.0127656317096366,1,"ns"
"139","key","International","Pop/Rock",81,2807,0.561624354508787,0.574371983424143,1,"ns"
"140","key","International","R&B;",81,677,0.711443850525206,0.476809233856496,1,"ns"
"141","key","International","Reggae",81,141,1.56557599722891,0.117447912890396,1,"ns"
"142","key","International","Religious",81,89,-0.161874512613506,0.871404674071708,1,"ns"
"143","key","International","Stage & Screen",81,50,-1.67786674332595,0.0933731161555326,1,"ns"
"144","key","International","Unknown",81,3,-0.0204681437630963,0.98366992434477,1,"ns"
"145","key","International","Vocal",81,162,-0.209586407450558,0.833990489310809,1,"ns"
"146","key","Jazz","Latin",406,229,1.63544138467288,0.101956552855105,1,"ns"
"147","key","Jazz","New Age",406,38,-2.14660544805251,0.0318247058222032,1,"ns"
"148","key","Jazz","Pop/Rock",406,2807,3.55543991966096,0.000377347170168391,0.0716959623319943,"ns"
"149","key","Jazz","R&B;",406,677,3.33167817692856,0.000863240199704318,0.16401563794382,"ns"
"150","key","Jazz","Reggae",406,141,3.51668425659225,0.000436973249578925,0.0830249174199958,"ns"
"151","key","Jazz","Religious",406,89,0.859763313127429,0.389919526223859,1,"ns"
"152","key","Jazz","Stage & Screen",406,50,-1.17613734841674,0.23953999541102,1,"ns"
"153","key","Jazz","Unknown",406,3,0.195784170757696,0.844779100205374,1,"ns"
"154","key","Jazz","Vocal",406,162,1.04343535797506,0.296746704820541,1,"ns"
"155","key","Latin","New Age",229,38,-2.85054900718686,0.00436438241432569,0.829232658721882,"ns"
"156","key","Latin","Pop/Rock",229,2807,0.780301944678532,0.435213168426235,1,"ns"
"157","key","Latin","R&B;",229,677,0.967668694949291,0.333209857345314,1,"ns"
"158","key","Latin","Reggae",229,141,1.94869511886771,0.0513318450539927,1,"ns"
"159","key","Latin","Religious",229,89,-0.276426452797766,0.782220541538903,1,"ns"
"160","key","Latin","Stage & Screen",229,50,-1.99510590727039,0.0460313302226702,1,"ns"
"161","key","Latin","Unknown",229,3,-0.0373501271996739,0.970205837626025,1,"ns"
"162","key","Latin","Vocal",229,162,-0.372012587853391,0.709883477161413,1,"ns"
"163","key","New Age","Pop/Rock",38,2807,3.3857164098243,0.00070992707864717,0.134886144942962,"ns"
"164","key","New Age","R&B;",38,677,3.43879797140522,0.000584303111012985,0.111017591092467,"ns"
"165","key","New Age","Reggae",38,141,3.87308365427285,0.000107466919630409,0.0204187147297777,"*"
"166","key","New Age","Religious",38,89,2.3984917825204,0.0164627458743211,1,"ns"
"167","key","New Age","Stage & Screen",38,50,0.873010525294538,0.382657340809259,1,"ns"
"168","key","New Age","Unknown",38,3,0.796405027311935,0.425796657123531,1,"ns"
"169","key","New Age","Vocal",38,162,2.55829850563791,0.0105185757821185,1,"ns"
"170","key","Pop/Rock","R&B;",2807,677,0.475224515576669,0.634626955027021,1,"ns"
"171","key","Pop/Rock","Reggae",2807,141,1.79568595384053,0.0725444770279124,1,"ns"
"172","key","Pop/Rock","Religious",2807,89,-0.81877015361844,0.412917562503339,1,"ns"
"173","key","Pop/Rock","Stage & Screen",2807,50,-2.55867200161557,0.0105072826753593,1,"ns"
"174","key","Pop/Rock","Unknown",2807,3,-0.130407104629271,0.896244345910497,1,"ns"
"175","key","Pop/Rock","Vocal",2807,162,-1.13631910427639,0.255823038155446,1,"ns"
"176","key","R&B;","Reggae",677,141,1.45432438899298,0.145856391785254,1,"ns"
"177","key","R&B;","Religious",677,89,-0.96231065310035,0.335893579276144,1,"ns"
"178","key","R&B;","Stage & Screen",677,50,-2.62985744263296,0.00854206799191938,1,"ns"
"179","key","R&B;","Unknown",677,3,-0.165354630319721,0.868664861786318,1,"ns"
"180","key","R&B;","Vocal",677,162,-1.28242294775966,0.199694318500537,1,"ns"
"181","key","Reggae","Religious",141,89,-1.79588947690343,0.0725120963714565,1,"ns"
"182","key","Reggae","Stage & Screen",141,50,-3.15944249111417,0.00158071293296804,0.300335457263927,"ns"
"183","key","Reggae","Unknown",141,3,-0.39472530449636,0.693045625791597,1,"ns"
"184","key","Reggae","Vocal",141,162,-2.14278818358311,0.0321301105748212,1,"ns"
"185","key","Religious","Stage & Screen",89,50,-1.56676207495932,0.11717031513993,1,"ns"
"186","key","Religious","Unknown",89,3,0.0218463605534967,0.982570512625261,1,"ns"
"187","key","Religious","Vocal",89,162,-0.0277631858663577,0.977851028059332,1,"ns"
"188","key","Stage & Screen","Unknown",50,3,0.487415183553864,0.625964135673362,1,"ns"
"189","key","Stage & Screen","Vocal",50,162,1.68896812247928,0.091225539034353,1,"ns"
"190","key","Unknown","Vocal",3,162,-0.0282954594642864,0.977426501974148,1,"ns"
