"",".y.","group1","group2","n1","n2","statistic","p","p.adj","p.adj.signif"
"68","instrumentalness","Classical","Stage & Screen",28,50,-0.0143999164749421,0.988510926026955,1,"ns"
"69","instrumentalness","Classical","Unknown",28,3,-1.92622598077313,0.0540761630998093,1,"ns"
"70","instrumentalness","Classical","Vocal",28,162,-6.09689479205436,1.08148644981008e-09,2.05482425463915e-07,"****"
"71","instrumentalness","Comedy/Spoken","Country",46,403,2.08333598672638,0.0372206086884252,1,"ns"
"72","instrumentalness","Comedy/Spoken","Easy Listening",46,23,8.94432112980394,3.74242934950799e-19,7.11061576406519e-17,"****"
"73","instrumentalness","Comedy/Spoken","Electronic",46,208,10.5155576028413,7.32462374373153e-26,1.39167851130899e-23,"****"
"74","instrumentalness","Comedy/Spoken","Folk",46,95,4.67108018304285,2.99619943410131e-06,0.000569277892479249,"***"
"75","instrumentalness","Comedy/Spoken","International",46,81,5.41547095956713,6.11275932026596e-08,1.16142427085053e-05,"****"
"76","instrumentalness","Comedy/Spoken","Jazz",46,406,12.9374746885988,2.765718975405e-38,5.25486605326949e-36,"****"
"77","instrumentalness","Comedy/Spoken","Latin",46,229,4.29491585983192,1.74759604210607e-05,0.00332043248000153,"**"
"78","instrumentalness","Comedy/Spoken","New Age",46,38,10.9686515584047,5.40727707955334e-28,1.02738264511514e-25,"****"
"79","instrumentalness","Comedy/Spoken","Pop/Rock",46,2807,6.69638413142703,2.13639694761054e-11,4.05915420046003e-09,"****"
"80","instrumentalness","Comedy/Spoken","R&B;",46,677,3.6011213754956,0.000316847603260377,0.0602010446194716,"ns"
"81","instrumentalness","Comedy/Spoken","Reggae",46,141,3.61570831628054,0.000299527492343424,0.0569102235452505,"ns"
"82","instrumentalness","Comedy/Spoken","Religious",46,89,0.0127424230374532,0.989833292518881,1,"ns"
"83","instrumentalness","Comedy/Spoken","Stage & Screen",46,50,9.80286329214459,1.09438585290459e-22,2.07933312051872e-20,"****"
"84","instrumentalness","Comedy/Spoken","Unknown",46,3,1.40291883375248,0.160641043977391,1,"ns"
"85","instrumentalness","Comedy/Spoken","Vocal",46,162,4.53901613639997,5.65173114337328e-06,0.00107382891724092,"**"
"86","instrumentalness","Country","Easy Listening",403,23,9.14230184937285,6.11369163531437e-20,1.16160141070973e-17,"****"
"87","instrumentalness","Country","Electronic",403,208,16.2702636973782,1.6046522819897e-59,3.04883933578043e-57,"****"
"88","instrumentalness","Country","Folk",403,95,4.51391812560336,6.36407938490355e-06,0.00120917508313168,"**"
"89","instrumentalness","Country","International",403,81,5.54815989646823,2.88691801383723e-08,5.48514422629074e-06,"****"
"90","instrumentalness","Country","Jazz",403,406,24.0122225537632,2.07261192263556e-127,3.93796265300757e-125,"****"
"91","instrumentalness","Country","Latin",403,229,4.46765228804291,7.90827108095561e-06,0.00150257150538157,"**"
"92","instrumentalness","Country","New Age",403,38,12.2586331456937,1.51025845906876e-34,2.86949107223065e-32,"****"
"93","instrumentalness","Country","Pop/Rock",403,2807,12.5992625586488,2.13127822421627e-36,4.04942862601091e-34,"****"
"94","instrumentalness","Country","R&B;",403,677,3.56774007752537,0.00036007341990888,0.0684139497826872,"ns"
"95","instrumentalness","Country","Reggae",403,141,2.9609295504,0.00306712088016901,0.582752967232112,"ns"
"96","instrumentalness","Country","Religious",403,89,-2.74856179404697,0.00598573508677615,1,"ns"
"97","instrumentalness","Country","Stage & Screen",403,50,11.1947102956678,4.32814673035886e-29,8.22347878768183e-27,"****"
"98","instrumentalness","Country","Unknown",403,3,0.883082811361409,0.377191530397803,1,"ns"
"99","instrumentalness","Country","Vocal",403,162,4.66632502267091,3.06634532468007e-06,0.000582605611689213,"***"
"100","instrumentalness","Easy Listening","Electronic",23,208,-2.59784955398894,0.0093809585056882,1,"ns"
"101","instrumentalness","Easy Listening","Folk",23,95,-6.21857199158268,5.01699752408296e-10,9.53229529575763e-08,"****"
"102","instrumentalness","Easy Listening","International",23,81,-5.43598630688061,5.44941399836204e-08,1.03538865968879e-05,"****"
"103","instrumentalness","Easy Listening","Jazz",23,406,-1.26660866339441,0.205295253173348,1,"ns"
"104","instrumentalness","Easy Listening","Latin",23,229,-7.27011425423205,3.59183571398868e-13,6.82448785657849e-11,"****"
"105","instrumentalness","Easy Listening","New Age",23,38,0.455407066725012,0.648816412234701,1,"ns"
"106","instrumentalness","Easy Listening","Pop/Rock",23,2807,-6.15564472160689,7.4772678451162e-10,1.42068089057208e-07,"****"
"107","instrumentalness","Easy Listening","R&B;",23,677,-8.18516877369624,2.71922292208248e-16,5.16652355195672e-14,"****"
"108","instrumentalness","Easy Listening","Reggae",23,141,-7.42726340538719,1.1086744475024e-13,2.10648145025457e-11,"****"
"109","instrumentalness","Easy Listening","Religious",23,89,-9.75525969114979,1.7515181787213e-22,3.32788453957048e-20,"****"
"110","instrumentalness","Easy Listening","Stage & Screen",23,50,-1.11702479751446,0.26398372264679,1,"ns"
"111","instrumentalness","Easy Listening","Unknown",23,3,-2.35921364770429,0.018313708734279,1,"ns"
"112","instrumentalness","Easy Listening","Vocal",23,162,-6.84772311644103,7.50346118279071e-12,1.42565762473023e-09,"****"
"113","instrumentalness","Electronic","Folk",208,95,-7.06024116797685,1.66213875653479e-12,3.1580636374161e-10,"****"
"114","instrumentalness","Electronic","International",208,81,-5.44786939929627,5.09767657241128e-08,9.68558548758144e-06,"****"
"115","instrumentalness","Electronic","Jazz",208,406,3.51089311952685,0.000446603921205053,0.0848547450289601,"ns"
"116","instrumentalness","Electronic","Latin",208,229,-10.6424914275304,1.890067247974e-26,3.59112777115059e-24,"****"
"117","instrumentalness","Electronic","New Age",208,38,3.91775927265657,8.93758935623939e-05,0.0169814197768548,"*"
"118","instrumentalness","Electronic","Pop/Rock",208,2807,-9.99066809823869,1.67449303244292e-23,3.18153676164155e-21,"****"
"119","instrumentalness","Electronic","R&B;",208,677,-14.6905943562807,7.40613228067199e-49,1.40716513332768e-46,"****"
"120","instrumentalness","Electronic","Reggae",208,141,-10.0780523835144,6.90818236744924e-24,1.31255464981536e-21,"****"
"121","instrumentalness","Electronic","Religious",208,89,-13.508281451522,1.39745611195709e-41,2.65516661271847e-39,"****"
"122","instrumentalness","Electronic","Stage & Screen",208,50,1.83753357798217,0.0661311642059157,1,"ns"
"123","instrumentalness","Electronic","Unknown",208,3,-1.50877265385864,0.131356891366846,1,"ns"
"124","instrumentalness","Electronic","Vocal",208,162,-9.11356544299075,7.9718101377928e-20,1.51464392618063e-17,"****"
"125","instrumentalness","Folk","International",95,81,1.06299131432896,0.287785890244874,1,"ns"
"126","instrumentalness","Folk","Jazz",95,406,10.2977395964142,7.21364000776034e-25,1.37059160147447e-22,"****"
"127","instrumentalness","Folk","Latin",95,229,-1.18900325918819,0.234438384413821,1,"ns"
"128","instrumentalness","Folk","New Age",95,38,8.15574935734049,3.47021451726196e-16,6.59340758279773e-14,"****"
"129","instrumentalness","Folk","Pop/Rock",95,2807,1.49864835388558,0.133964881513515,1,"ns"
"130","instrumentalness","Folk","R&B;",95,677,-2.65012841682641,0.00804611814100196,1,"ns"
"131","instrumentalness","Folk","Reggae",95,141,-1.69591644873862,0.0899017041271757,1,"ns"
"132","instrumentalness","Folk","Religious",95,89,-5.67198029926115,1.4115621282913e-08,2.68196804375347e-06,"****"
"133","instrumentalness","Folk","Stage & Screen",95,50,6.66041735174734,2.73051082806469e-11,5.18797057332292e-09,"****"
"134","instrumentalness","Folk","Unknown",95,3,-0.00524573937856125,0.995814524735692,1,"ns"
"135","instrumentalness","Folk","Vocal",95,162,-0.624637881398204,0.532208751371244,1,"ns"
"136","instrumentalness","International","Jazz",81,406,8.3233788009819,8.54906854566033e-17,1.62432302367546e-14,"****"
"137","instrumentalness","International","Latin",81,229,-2.36596399184711,0.0179831933695561,1,"ns"
"138","instrumentalness","International","New Age",81,38,7.14393382218375,9.06970794224221e-13,1.72324450902602e-10,"****"
"139","instrumentalness","International","Pop/Rock",81,2807,-0.0392453818541518,0.968694751999107,1,"ns"
"140","instrumentalness","International","R&B;",81,677,-3.83693537718625,0.000124579237431358,0.0236700551119581,"*"
"141","instrumentalness","International","Reggae",81,141,-2.7676733418368,0.00564580126202175,1,"ns"
"142","instrumentalness","International","Religious",81,89,-6.49566241087327,8.26688486618955e-11,1.57070812457601e-08,"****"
"143","instrumentalness","International","Stage & Screen",81,50,5.57652223930701,2.45374557750009e-08,4.66211659725017e-06,"****"
"144","instrumentalness","International","Unknown",81,3,-0.278661330474027,0.780504741194346,1,"ns"
"145","instrumentalness","International","Vocal",81,162,-1.77451089814579,0.0759786810476075,1,"ns"
"146","instrumentalness","Jazz","Latin",406,229,-15.9571361811641,2.54127474937422e-57,4.82842202381101e-55,"****"
"147","instrumentalness","Jazz","New Age",406,38,2.3095282712522,0.0209142847395433,1,"ns"
"148","instrumentalness","Jazz","Pop/Rock",406,2807,-19.159308470533,8.09414660431498e-82,1.53788785481985e-79,"****"
"149","instrumentalness","Jazz","R&B;",406,677,-23.3228487643354,2.60001974172164e-120,4.94003750927112e-118,"****"
"150","instrumentalness","Jazz","Reggae",406,141,-14.3093191823623,1.91377660862426e-46,3.63617555638609e-44,"****"
"151","instrumentalness","Jazz","Religious",406,89,-17.1764196349095,3.98776257645292e-66,7.57674889526055e-64,"****"
"152","instrumentalness","Jazz","Stage & Screen",406,50,-0.066382812258809,0.947073053847115,1,"ns"
"153","instrumentalness","Jazz","Unknown",406,3,-2.03064834268512,0.0422906800297987,1,"ns"
"154","instrumentalness","Jazz","Vocal",406,162,-13.4979921824843,1.6069609422354e-41,3.05322579024725e-39,"****"
"155","instrumentalness","Latin","New Age",229,38,9.76534439379056,1.5857232241857e-22,3.01287412595283e-20,"****"
"156","instrumentalness","Latin","Pop/Rock",229,2807,4.38622250553201,1.15336140721745e-05,0.00219138667371316,"**"
"157","instrumentalness","Latin","R&B;",229,677,-1.89998747695627,0.057434763070991,1,"ns"
"158","instrumentalness","Latin","Reggae",229,141,-0.747375921551144,0.454836675626095,1,"ns"
"159","instrumentalness","Latin","Religious",229,89,-5.5369804936435,3.07730809377452e-08,5.84688537817158e-06,"****"
"160","instrumentalness","Latin","Stage & Screen",229,50,8.38441472100816,5.09787629061127e-17,9.68596495216142e-15,"****"
"161","instrumentalness","Latin","Unknown",229,3,0.244401945258433,0.806919535354456,1,"ns"
"162","instrumentalness","Latin","Vocal",229,162,0.62713957919476,0.530567744897037,1,"ns"
"163","instrumentalness","New Age","Pop/Rock",38,2807,-8.62807335024188,6.239406236437e-18,1.18548718492303e-15,"****"
"164","instrumentalness","New Age","R&B;",38,677,-11.1316945976518,8.7947437083309e-29,1.67100130458287e-26,"****"
"165","instrumentalness","New Age","Reggae",38,141,-9.79625952544321,1.16832124721524e-22,2.21981036970895e-20,"****"
"166","instrumentalness","New Age","Religious",38,89,-12.3962114543665,2.73973663896087e-35,5.20549961402565e-33,"****"
"167","instrumentalness","New Age","Stage & Screen",38,50,-1.8667500166947,0.0619365054739969,1,"ns"
"168","instrumentalness","New Age","Unknown",38,3,-2.61546634539592,0.00891057020389735,1,"ns"
"169","instrumentalness","New Age","Vocal",38,162,-9.1328380916796,6.67266139859729e-20,1.26780566573348e-17,"****"
"170","instrumentalness","Pop/Rock","R&B;",2807,677,-10.4322864568784,1.7658705641048e-25,3.35515407179912e-23,"****"
"171","instrumentalness","Pop/Rock","Reggae",2807,141,-4.41976692856722,9.88074080820318e-06,0.0018773407535586,"**"
"172","instrumentalness","Pop/Rock","Religious",2807,89,-9.22353295526267,2.87468945280721e-20,5.46190996033371e-18,"****"
"173","instrumentalness","Pop/Rock","Stage & Screen",2807,50,7.0604722305963,1.65937706052847e-12,3.15281641500409e-10,"****"
"174","instrumentalness","Pop/Rock","Unknown",2807,3,-0.275966402483356,0.78257387146969,1,"ns"
"175","instrumentalness","Pop/Rock","Vocal",2807,162,-2.93377574025354,0.0033486606253719,0.636245518820661,"ns"
"176","instrumentalness","R&B;","Reggae",677,141,0.704774466587617,0.480950600852344,1,"ns"
"177","instrumentalness","R&B;","Religious",677,89,-4.84588703444452,1.26047225729801e-06,0.000239489728886622,"***"
"178","instrumentalness","R&B;","Stage & Screen",677,50,9.92176820288014,3.34772191870683e-23,6.36067164554297e-21,"****"
"179","instrumentalness","R&B;","Unknown",677,3,0.496471457177717,0.619561820457226,1,"ns"
"180","instrumentalness","R&B;","Vocal",677,162,2.39675213876372,0.0165411086760312,1,"ns"
"181","instrumentalness","Reggae","Religious",141,89,-4.51779414817136,6.24871882386612e-06,0.00118725657653456,"**"
"182","instrumentalness","Reggae","Stage & Screen",141,50,8.43757761287643,3.23981985130776e-17,6.15565771748475e-15,"****"
"183","instrumentalness","Reggae","Unknown",141,3,0.380541912469161,0.703543190756758,1,"ns"
"184","instrumentalness","Reggae","Vocal",141,162,1.25365232694243,0.20996840286673,1,"ns"
"185","instrumentalness","Religious","Stage & Screen",89,50,11.3186645759701,1.0607545116023e-29,2.01543357204437e-27,"****"
"186","instrumentalness","Religious","Unknown",89,3,1.42019833485609,0.155549948302083,1,"ns"
"187","instrumentalness","Religious","Vocal",89,162,5.72987862911379,1.00502518453044e-08,1.90954785060783e-06,"****"
"188","instrumentalness","Stage & Screen","Unknown",50,3,-1.96287580984526,0.0496606062075611,1,"ns"
"189","instrumentalness","Stage & Screen","Vocal",50,162,-7.69199441216404,1.44858946564673e-14,2.75231998472879e-12,"****"
"190","instrumentalness","Unknown","Vocal",3,162,-0.133253254310809,0.893993095478216,1,"ns"
