"",".y.","group1","group2","n1","n2","statistic","p","p.adj","p.adj.signif"
"31","speechiness","Blues","Pop/Rock",101,2807,-1.14803633842533,0.250953562912789,1,"ns"
"32","speechiness","Blues","R&B;",101,677,2.18175577323281,0.0291275622462461,1,"ns"
"33","speechiness","Blues","Reggae",101,141,8.64473743472197,5.39291628601401e-18,1.02465409434266e-15,"****"
"34","speechiness","Blues","Religious",101,89,-1.97648657253598,0.0480996950420118,1,"ns"
"35","speechiness","Blues","Stage & Screen",101,50,-0.96714547089967,0.333471317050369,1,"ns"
"36","speechiness","Blues","Unknown",101,3,-2.20233838010695,0.0276414150291751,1,"ns"
"37","speechiness","Blues","Vocal",101,162,0.0478624282155552,0.961825882994855,1,"ns"
"38","speechiness","Children's","Classical",4,28,-1.62289135428108,0.104612632081904,1,"ns"
"39","speechiness","Children's","Comedy/Spoken",4,46,0.985881284561971,0.324191371854262,1,"ns"
"40","speechiness","Children's","Country",4,403,-3.17272721171091,0.00151014342252763,0.286927250280249,"ns"
"41","speechiness","Children's","Easy Listening",4,23,-2.58280008596954,0.00980020922418716,1,"ns"
"42","speechiness","Children's","Electronic",4,208,-1.23006411426007,0.218673096877465,1,"ns"
"43","speechiness","Children's","Folk",4,95,-2.18004761914105,0.0292539319272862,1,"ns"
"44","speechiness","Children's","International",4,81,-1.42296283331859,0.15474692976093,1,"ns"
"45","speechiness","Children's","Jazz",4,406,-1.9454001584598,0.0517268357014692,1,"ns"
"46","speechiness","Children's","Latin",4,229,-1.71277818582498,0.0867533547741903,1,"ns"
"47","speechiness","Children's","New Age",4,38,-2.73054934805086,0.00632288661374503,1,"ns"
"48","speechiness","Children's","Pop/Rock",4,2807,-1.8458489737471,0.064914137365217,1,"ns"
"49","speechiness","Children's","R&B;",4,677,-1.1457942791483,0.251880282841405,1,"ns"
"50","speechiness","Children's","Reggae",4,141,0.630319959724177,0.528485266578009,1,"ns"
"51","speechiness","Children's","Religious",4,89,-2.14172717835505,0.0322154423499948,1,"ns"
"52","speechiness","Children's","Stage & Screen",4,50,-1.87552007741091,0.0607212100309593,1,"ns"
"53","speechiness","Children's","Unknown",4,3,-2.74637350080574,0.00602581189803483,1,"ns"
"54","speechiness","Children's","Vocal",4,162,-1.58306089643171,0.11340758520044,1,"ns"
"55","speechiness","Classical","Comedy/Spoken",28,46,5.76316315396113,8.25519217919531e-09,1.56848651404711e-06,"****"
"56","speechiness","Classical","Country",28,403,-3.71856150349748,0.000200360512276463,0.0380684973325279,"*"
"57","speechiness","Classical","Easy Listening",28,23,-1.88949051981807,0.0588261318853659,1,"ns"
"58","speechiness","Classical","Electronic",28,208,1.22480564319346,0.220648458245986,1,"ns"
"59","speechiness","Classical","Folk",28,95,-1.14056642449375,0.254050396042146,1,"ns"
"60","speechiness","Classical","International",28,81,0.632383259841908,0.527136469943674,1,"ns"
"61","speechiness","Classical","Jazz",28,406,-0.563017128899775,0.573423220182655,1,"ns"
"62","speechiness","Classical","Latin",28,229,0.0181607139150296,0.985510643217906,1,"ns"
"63","speechiness","Classical","New Age",28,38,-2.28003485216153,0.0226056215064683,1,"ns"
"64","speechiness","Classical","Pop/Rock",28,2807,-0.295435964473547,0.767660863030356,1,"ns"
"65","speechiness","Classical","R&B;",28,677,1.51871276509593,0.12883481206724,1,"ns"
"66","speechiness","Classical","Reggae",28,141,5.73748959648362,9.60901802194395e-09,1.82571342416935e-06,"****"
"67","speechiness","Classical","Religious",28,89,-1.04851163941826,0.294402942511604,1,"ns"
"68","speechiness","Classical","Stage & Screen",28,50,-0.453641223317907,0.65008707785338,1,"ns"
"69","speechiness","Classical","Unknown",28,3,-2.02488868404332,0.0428787958285194,1,"ns"
"70","speechiness","Classical","Vocal",28,162,0.323599929968488,0.746240940993294,1,"ns"
"71","speechiness","Comedy/Spoken","Country",46,403,-13.545915203057,8.37633663639794e-42,1.59150396091561e-39,"****"
"72","speechiness","Comedy/Spoken","Easy Listening",46,23,-7.4913681108285,6.81593544352759e-14,1.29502773427024e-11,"****"
"73","speechiness","Comedy/Spoken","Electronic",46,208,-6.96513949452971,3.28078508127146e-12,6.23349165441577e-10,"****"
"74","speechiness","Comedy/Spoken","Folk",46,95,-9.0558303168592,1.35532661260175e-19,2.57512056394333e-17,"****"
"75","speechiness","Comedy/Spoken","International",46,81,-6.73144018195141,1.67991896501836e-11,3.19184603353488e-09,"****"
"76","speechiness","Comedy/Spoken","Jazz",46,406,-9.58668885819789,9.09571910200617e-22,1.72818662938117e-19,"****"
"77","speechiness","Comedy/Spoken","Latin",46,229,-8.52716346189606,1.49979868704821e-17,2.84961750539159e-15,"****"
"78","speechiness","Comedy/Spoken","New Age",46,38,-8.89202770484364,6.0003727752982e-19,1.14007082730666e-16,"****"
"79","speechiness","Comedy/Spoken","Pop/Rock",46,2807,-9.67073543992554,4.01482442249683e-22,7.62816640274398e-20,"****"
"80","speechiness","Comedy/Spoken","R&B;",46,677,-7.14394038740687,9.06927453288856e-13,1.72316216124883e-10,"****"
"81","speechiness","Comedy/Spoken","Reggae",46,141,-1.14446095736576,0.252432520628737,1,"ns"
"82","speechiness","Comedy/Spoken","Religious",46,89,-8.85833895682645,8.1215455686933e-19,1.54309365805173e-16,"****"
"83","speechiness","Comedy/Spoken","Stage & Screen",46,50,-7.28567570200867,3.20062041331324e-13,6.08117878529516e-11,"****"
"84","speechiness","Comedy/Spoken","Unknown",46,3,-4.38260292805627,1.17269731596531e-05,0.00222812490033409,"**"
"85","speechiness","Comedy/Spoken","Vocal",46,162,-7.87202228780134,3.48953974795938e-15,6.63012552112283e-13,"****"
"86","speechiness","Country","Easy Listening",403,23,0.90968578658103,0.362988242116519,1,"ns"
"87","speechiness","Country","Electronic",403,208,11.4001347479705,4.1747242831164e-30,7.93197613792117e-28,"****"
"88","speechiness","Country","Folk",403,95,4.22162433612725,2.42548101889915e-05,0.00460841393590838,"**"
"89","speechiness","Country","International",403,81,7.10688173550897,1.1869405702832e-12,2.25518708353808e-10,"****"
"90","speechiness","Country","Jazz",403,406,8.77084159412003,1.77335779721077e-18,3.36937981470047e-16,"****"
"91","speechiness","Country","Latin",403,229,8.82594261734907,1.08541673594852e-18,2.06229179830218e-16,"****"
"92","speechiness","Country","New Age",403,38,0.936274333528483,0.349131959534204,1,"ns"
"93","speechiness","Country","Pop/Rock",403,2807,12.5894713015161,2.41284009029611e-36,4.58439617156261e-34,"****"
"94","speechiness","Country","R&B;",403,677,16.2060626629719,4.56920048710266e-59,8.68148092549505e-57,"****"
"95","speechiness","Country","Reggae",403,141,19.5597280837844,3.40890281656508e-85,6.47691535147366e-83,"****"
"96","speechiness","Country","Religious",403,89,4.26527423490232,1.99656814743896e-05,0.00379347948013402,"**"
"97","speechiness","Country","Stage & Screen",403,50,4.13283034475703,3.58323221621705e-05,0.00680814121081239,"**"
"98","speechiness","Country","Unknown",403,3,-0.868618830549373,0.385055651356484,1,"ns"
"99","speechiness","Country","Vocal",403,162,8.52402682409483,1.54099916289273e-17,2.92789840949618e-15,"****"
"100","speechiness","Easy Listening","Electronic",23,208,3.54180711611975,0.000397395947568936,0.0755052300380978,"ns"
"101","speechiness","Easy Listening","Folk",23,95,1.23268214905248,0.217694374390832,1,"ns"
"102","speechiness","Easy Listening","International",23,81,2.83724944582179,0.00455040457517641,0.864576869283518,"ns"
"103","speechiness","Easy Listening","Jazz",23,406,1.96751970172935,0.0491233268537611,1,"ns"
"104","speechiness","Easy Listening","Latin",23,229,2.44752856283574,0.0143839723782621,1,"ns"
"105","speechiness","Easy Listening","New Age",23,38,-0.136786524382685,0.891199535502249,1,"ns"
"106","speechiness","Easy Listening","Pop/Rock",23,2807,2.2716806935284,0.0231058031072242,1,"ns"
"107","speechiness","Easy Listening","R&B;",23,677,3.88917599376028,0.000100585158080781,0.0191111800353484,"*"
"108","speechiness","Easy Listening","Reggae",23,141,7.64321044512362,2.11871273203925e-14,4.02555419087457e-12,"****"
"109","speechiness","Easy Listening","Religious",23,89,1.30192076516981,0.192943473153817,1,"ns"
"110","speechiness","Easy Listening","Stage & Screen",23,50,1.68545209326213,0.091901380272111,1,"ns"
"111","speechiness","Easy Listening","Unknown",23,3,-1.13770621149364,0.255243178849815,1,"ns"
"112","speechiness","Easy Listening","Vocal",23,162,2.68350992917212,0.00728538118335013,1,"ns"
"113","speechiness","Electronic","Folk",208,95,-3.97169652243322,7.13625946650375e-05,0.0135588929863571,"*"
"114","speechiness","Electronic","International",208,81,-0.823996198196606,0.409941718154576,1,"ns"
"115","speechiness","Electronic","Jazz",208,406,-4.18163301286823,2.89422854124267e-05,0.00549903422836107,"**"
"116","speechiness","Electronic","Latin",208,229,-2.53611623666568,0.0112089522271571,1,"ns"
"117","speechiness","Electronic","New Age",208,38,-4.6163871832243,3.9047813654892e-06,0.000741908459442948,"***"
"118","speechiness","Electronic","Pop/Rock",208,2807,-4.21182418680334,2.53316675541771e-05,0.00481301683529365,"**"
"119","speechiness","Electronic","R&B;",208,677,0.584415757864694,0.558940627518469,1,"ns"
"120","speechiness","Electronic","Reggae",208,141,8.62174231781526,6.59429650334801e-18,1.25291633563612e-15,"****"
"121","speechiness","Electronic","Religious",208,89,-3.74019131728391,0.000183880241370665,0.0349372458604263,"*"
"122","speechiness","Electronic","Stage & Screen",208,50,-2.24521189726652,0.024754532699213,1,"ns"
"123","speechiness","Electronic","Unknown",208,3,-2.53940226471031,0.0111042065886356,1,"ns"
"124","speechiness","Electronic","Vocal",208,162,-1.72085658396952,0.0852768515885799,1,"ns"
"125","speechiness","Folk","International",95,81,2.53842140417642,0.0111353811523364,1,"ns"
"126","speechiness","Folk","Jazz",95,406,1.1867511503059,0.235325792494292,1,"ns"
"127","speechiness","Folk","Latin",95,229,2.03953029856127,0.0413971304965052,1,"ns"
"128","speechiness","Folk","New Age",95,38,-1.68070032877246,0.0928211367206231,1,"ns"
"129","speechiness","Folk","Pop/Rock",95,2807,1.81320990986446,0.0697994519671638,1,"ns"
"130","speechiness","Folk","R&B;",95,677,4.9118963685181,9.01997256566373e-07,0.000171379478747611,"***"
"131","speechiness","Folk","Reggae",95,141,10.790950588955,3.79840108828504e-27,7.21696206774157e-25,"****"
"132","speechiness","Folk","Religious",95,89,0.122502467234593,0.902501092139817,1,"ns"
"133","speechiness","Folk","Stage & Screen",95,50,0.790911085118539,0.428995879243173,1,"ns"
"134","speechiness","Folk","Unknown",95,3,-1.67948488447321,0.0930575823166347,1,"ns"
"135","speechiness","Folk","Vocal",95,162,2.4104602564238,0.0159324070898506,1,"ns"
"136","speechiness","International","Jazz",81,406,-2.04322838608526,0.0410298349888276,1,"ns"
"137","speechiness","International","Latin",81,229,-1.0442625551071,0.296363932111306,1,"ns"
"138","speechiness","International","New Age",81,38,-3.59311284838009,0.000326750991419671,0.0620826883697375,"ns"
"139","speechiness","International","Pop/Rock",81,2807,-1.72794811387192,0.0839975271545675,1,"ns"
"140","speechiness","International","R&B;",81,677,1.31198117172816,0.189526487434465,1,"ns"
"141","speechiness","International","Reggae",81,141,7.51999590986683,5.47779558475874e-14,1.04078116110416e-11,"****"
"142","speechiness","International","Religious",81,89,-2.38225346264671,0.0172070494261648,1,"ns"
"143","speechiness","International","Stage & Screen",81,50,-1.36621046240063,0.171872914586544,1,"ns"
"144","speechiness","International","Unknown",81,3,-2.3280083200091,0.0199116618814742,1,"ns"
"145","speechiness","International","Vocal",81,162,-0.532070832166336,0.59467693810465,1,"ns"
"146","speechiness","Jazz","Latin",406,229,1.37511777398064,0.169094934835924,1,"ns"
"147","speechiness","Jazz","New Age",406,38,-2.6989205053344,0.00695647910840262,1,"ns"
"148","speechiness","Jazz","Pop/Rock",406,2807,1.01508516445183,0.310065232824223,1,"ns"
"149","speechiness","Jazz","R&B;",406,677,6.41848734284997,1.37635048151048e-10,2.61506591486991e-08,"****"
"150","speechiness","Jazz","Reggae",406,141,13.2692186018401,3.49203001448971e-40,6.63485702753044e-38,"****"
"151","speechiness","Jazz","Religious",406,89,-1.00120243596729,0.316728949112363,1,"ns"
"152","speechiness","Jazz","Stage & Screen",406,50,0.0195570070972725,0.98439676063338,1,"ns"
"153","speechiness","Jazz","Unknown",406,3,-1.93293743864774,0.0532439051350714,1,"ns"
"154","speechiness","Jazz","Vocal",406,162,1.89646023930338,0.0578992128333011,1,"ns"
"155","speechiness","Latin","New Age",229,38,-3.26263373113121,0.00110382079392235,0.209725950845247,"ns"
"156","speechiness","Latin","Pop/Rock",229,2807,-0.869350785342538,0.384655292975776,1,"ns"
"157","speechiness","Latin","R&B;",229,677,3.78372728716787,0.000154497105547522,0.0293544500540291,"*"
"158","speechiness","Latin","Reggae",229,141,11.0553095100086,2.06622910505428e-28,3.92583529960313e-26,"****"
"159","speechiness","Latin","Religious",229,89,-1.84793413016999,0.0646118723893609,1,"ns"
"160","speechiness","Latin","Stage & Screen",229,50,-0.70924809931637,0.478170529697192,1,"ns"
"161","speechiness","Latin","Unknown",229,3,-2.12304150331039,0.033750374150209,1,"ns"
"162","speechiness","Latin","Vocal",229,162,0.609697470887516,0.542062230222141,1,"ns"
"163","speechiness","New Age","Pop/Rock",38,2807,3.13351152632453,0.00172728134429053,0.3281834554152,"ns"
"164","speechiness","New Age","R&B;",38,677,5.16307488114413,2.42925903850493e-07,4.61559217315937e-05,"****"
"165","speechiness","New Age","Reggae",38,141,9.60141679195383,7.88529683064853e-22,1.49820639782322e-19,"****"
"166","speechiness","New Age","Religious",38,89,1.75800104661159,0.0787473312389351,1,"ns"
"167","speechiness","New Age","Stage & Screen",38,50,2.14108388427782,0.0322672740460928,1,"ns"
"168","speechiness","New Age","Unknown",38,3,-1.10427779727189,0.269472651046235,1,"ns"
"169","speechiness","New Age","Vocal",38,162,3.51791869676846,0.000434945599799739,0.0826396639619504,"ns"
"170","speechiness","Pop/Rock","R&B;",2807,677,8.15070815428836,3.61799303458122e-16,6.87418676570432e-14,"****"
"171","speechiness","Pop/Rock","Reggae",2807,141,14.4046050891949,4.84076836744114e-47,9.19745989813816e-45,"****"
"172","speechiness","Pop/Rock","Religious",2807,89,-1.58898681637726,0.11206336916711,1,"ns"
"173","speechiness","Pop/Rock","Stage & Screen",2807,50,-0.357223465176608,0.720924520584618,1,"ns"
"174","speechiness","Pop/Rock","Unknown",2807,3,-2.03233422701401,0.0421198317129578,1,"ns"
"175","speechiness","Pop/Rock","Vocal",2807,162,1.51404414278781,0.130014644047619,1,"ns"
"176","speechiness","R&B;","Reggae",677,141,9.65951209561899,4.47992462804861e-22,8.51185679329237e-20,"****"
"177","speechiness","R&B;","Religious",677,89,-4.61256039099579,3.97738930938903e-06,0.000755703968783916,"***"
"178","speechiness","R&B;","Stage & Screen",677,50,-2.72916976946242,0.00634940069379609,1,"ns"
"179","speechiness","R&B;","Unknown",677,3,-2.63207126383039,0.00848660597022492,1,"ns"
"180","speechiness","R&B;","Vocal",677,162,-2.59141862629824,0.00955811430655059,1,"ns"
"181","speechiness","Reggae","Religious",141,89,-10.4464968710919,1.52037711015121e-25,2.88871650928729e-23,"****"
"182","speechiness","Reggae","Stage & Screen",141,50,-7.86252037240333,3.76480313714142e-15,7.1531259605687e-13,"****"
"183","speechiness","Reggae","Unknown",141,3,-4.14283176454279,3.43043594907203e-05,0.00651782830323686,"**"
"184","speechiness","Reggae","Vocal",141,162,-9.7317313626452,2.2080228948526e-22,4.19524350021995e-20,"****"
"185","speechiness","Religious","Stage & Screen",89,50,0.679623780116754,0.496742708469152,1,"ns"
"186","speechiness","Religious","Unknown",89,3,-1.70854092873629,0.0875360187497099,1,"ns"
"187","speechiness","Religious","Vocal",89,162,2.22385406359907,0.0261582645649809,1,"ns"
"188","speechiness","Stage & Screen","Unknown",50,3,-1.88928948389616,0.0588530498789695,1,"ns"
"189","speechiness","Stage & Screen","Vocal",50,162,1.07124330816904,0.284060043232913,1,"ns"
"190","speechiness","Unknown","Vocal",3,162,2.22481172372054,0.0260938800390886,1,"ns"
