"",".y.","group1","group2","n1","n2","statistic","p","p.adj","p.adj.signif"
"22","energy","Blues","Comedy/Spoken",101,46,4.02438565014375,5.71242419312834e-05,0.0108536059669438,"*"
"23","energy","Blues","Country",101,403,2.66276375231472,0.0077501805447931,1,"ns"
"24","energy","Blues","Easy Listening",101,23,-1.86420008992812,0.0622936107577339,1,"ns"
"25","energy","Blues","Electronic",101,208,8.6153505307421,6.97279334302535e-18,1.32483073517482e-15,"****"
"26","energy","Blues","Folk",101,95,-4.06047802878741,4.89723458079246e-05,0.00930474570350568,"**"
"27","energy","Blues","International",101,81,0.42572541391036,0.670307941350447,1,"ns"
"28","energy","Blues","Jazz",101,406,-2.89654020641249,0.00377302291100108,0.716874353090205,"ns"
"29","energy","Blues","Latin",101,229,4.78196065514385,1.73593661190945e-06,0.000329827956262795,"***"
"30","energy","Blues","New Age",101,38,-3.83838450725148,0.000123846441756014,0.0235308239336427,"*"
"31","energy","Blues","Pop/Rock",101,2807,10.2961873532465,7.33094991409142e-25,1.39288048367737e-22,"****"
"32","energy","Blues","R&B;",101,677,4.09412109601189,4.23772799074917e-05,0.00805168318242342,"**"
"33","energy","Blues","Reggae",101,141,3.35106198253071,0.000805022815824105,0.15295433500658,"ns"
"34","energy","Blues","Religious",101,89,2.95457469733167,0.00313100347447784,0.594890660150789,"ns"
"35","energy","Blues","Stage & Screen",101,50,-4.10524902934591,4.03879553914018e-05,0.00767371152436634,"**"
"36","energy","Blues","Unknown",101,3,1.63306624462919,0.102455065001614,1,"ns"
"37","energy","Blues","Vocal",101,162,-5.25752016338781,1.46010889881047e-07,2.77420690773989e-05,"****"
"38","energy","Children's","Classical",4,28,-0.927142182531154,0.353852717220199,1,"ns"
"39","energy","Children's","Comedy/Spoken",4,46,2.13756299495852,0.0325522278254383,1,"ns"
"40","energy","Children's","Country",4,403,1.38263398398895,0.166777123277434,1,"ns"
"41","energy","Children's","Easy Listening",4,23,-0.0595613732257932,0.952504983422931,1,"ns"
"42","energy","Children's","Electronic",4,208,2.85924115671523,0.00424655820798367,0.806846059516897,"ns"
"43","energy","Children's","Folk",4,95,-0.356380560917718,0.721555585139457,1,"ns"
"44","energy","Children's","International",4,81,0.901871099981535,0.367125345002672,1,"ns"
"45","energy","Children's","Jazz",4,406,0.151973607263156,0.879207752184088,1,"ns"
"46","energy","Children's","Latin",4,229,1.92254685945704,0.0545369832581741,1,"ns"
"47","energy","Children's","New Age",4,38,-0.631655419097163,0.527612064956368,1,"ns"
"48","energy","Children's","Pop/Rock",4,2807,2.88037848893285,0.00397198025864379,0.75467624914232,"ns"
"49","energy","Children's","R&B;",4,677,1.66538661567694,0.0958356479497443,1,"ns"
"50","energy","Children's","Reggae",4,141,1.64734636685416,0.0994868725591021,1,"ns"
"51","energy","Children's","Religious",4,89,1.61997541651659,0.105237557844591,1,"ns"
"52","energy","Children's","Stage & Screen",4,50,-0.599363426505642,0.548930560400267,1,"ns"
"53","energy","Children's","Unknown",4,3,1.7743586586648,0.0760038435295128,1,"ns"
"54","energy","Children's","Vocal",4,162,-0.529749400360923,0.596285691938659,1,"ns"
"55","energy","Classical","Comedy/Spoken",28,46,6.71630179953332,1.86394544054316e-11,3.54149633703201e-09,"****"
"56","energy","Classical","Country",28,403,6.09054002089453,1.12530447479664e-09,2.13807850211362e-07,"****"
"57","energy","Classical","Easy Listening",28,23,1.64638420172383,0.0996846835869587,1,"ns"
"58","energy","Classical","Electronic",28,208,9.63175817904585,5.87161053045311e-22,1.11560600078609e-19,"****"
"59","energy","Classical","Folk",28,95,1.45870904330666,0.144645206006277,1,"ns"
"60","energy","Classical","International",28,81,4.36770582599518,1.25558451622309e-05,0.00238561058082386,"**"
"61","energy","Classical","Jazz",28,406,2.9271604994641,0.00342072301440696,0.649937372737322,"ns"
"62","energy","Classical","Latin",28,229,7.31863881846219,2.50498804385546e-13,4.75947728332537e-11,"****"
"63","energy","Classical","New Age",28,38,0.656649041242911,0.511406607762328,1,"ns"
"64","energy","Classical","Pop/Rock",28,2807,10.1978114635383,2.02790551709924e-24,3.85302048248855e-22,"****"
"65","energy","Classical","R&B;",28,677,6.90030169402775,5.1892214125896e-12,9.85952068392024e-10,"****"
"66","energy","Classical","Reggae",28,141,6.43243415544394,1.25576436719713e-10,2.38595229767455e-08,"****"
"67","energy","Classical","Religious",28,89,6.10839817582095,1.00636031627732e-09,1.91208460092691e-07,"****"
"68","energy","Classical","Stage & Screen",28,50,0.780126058781177,0.435316679352707,1,"ns"
"69","energy","Classical","Unknown",28,3,3.04656591724997,0.00231471719761192,0.439796267546265,"ns"
"70","energy","Classical","Vocal",28,162,1.11135393783627,0.266416030942248,1,"ns"
"71","energy","Comedy/Spoken","Country",46,403,-2.69577778222609,0.0070224497595327,1,"ns"
"72","energy","Comedy/Spoken","Easy Listening",46,23,-4.48963094496738,7.13466775756715e-06,0.00135558687393776,"**"
"73","energy","Comedy/Spoken","Electronic",46,208,2.01936892252128,0.0434488891424523,1,"ns"
"74","energy","Comedy/Spoken","Folk",46,95,-7.21602548007215,5.35290316289464e-13,1.01705160094998e-10,"****"
"75","energy","Comedy/Spoken","International",46,81,-3.53343953876322,0.000410189898991348,0.0779360808083561,"ns"
"76","energy","Comedy/Spoken","Jazz",46,406,-6.67171117968173,2.5283779114095e-11,4.80391803167804e-09,"****"
"77","energy","Comedy/Spoken","Latin",46,229,-0.895254478956534,0.370651068184533,1,"ns"
"78","energy","Comedy/Spoken","New Age",46,38,-6.59772641194351,4.17510801054152e-11,7.9327052200289e-09,"****"
"79","energy","Comedy/Spoken","Pop/Rock",46,2807,2.19942101567792,0.0278479996641587,1,"ns"
"80","energy","Comedy/Spoken","R&B;",46,677,-1.83195115077896,0.0669586987831351,1,"ns"
"81","energy","Comedy/Spoken","Reggae",46,141,-1.64317074860396,0.100347610194067,1,"ns"
"82","energy","Comedy/Spoken","Religious",46,89,-1.57658142991177,0.114891868441871,1,"ns"
"83","energy","Comedy/Spoken","Stage & Screen",46,50,-6.97850794220816,2.9833135480386e-12,5.66829574127333e-10,"****"
"84","energy","Comedy/Spoken","Unknown",46,3,0.404288187672926,0.686000810728743,1,"ns"
"85","energy","Comedy/Spoken","Vocal",46,162,-8.27447676108811,1.29020930592942e-16,2.45139768126589e-14,"****"
"86","energy","Country","Easy Listening",403,23,-3.39117028067862,0.000695948467728855,0.132230208868482,"ns"
"87","energy","Country","Electronic",403,208,8.76781580735033,1.82165518573885e-18,3.46114485290381e-16,"****"
"88","energy","Country","Folk",403,95,-7.6863844381086,1.51351268000306e-14,2.87567409200582e-12,"****"
"89","energy","Country","International",403,81,-1.91188769840594,0.0558905998697961,1,"ns"
"90","energy","Country","Jazz",403,406,-8.79419578873758,1.440761586305e-18,2.7374470139795e-16,"****"
"91","energy","Country","Latin",403,229,3.32181608151683,0.000894336229609195,0.169923883625747,"ns"
"92","energy","Country","New Age",403,38,-6.05061880949375,1.44290502468992e-09,2.74151954691085e-07,"****"
"93","energy","Country","Pop/Rock",403,2807,14.0131850334801,1.29465919342767e-44,2.45985246751258e-42,"****"
"94","energy","Country","R&B;",403,677,2.23168979451286,0.0256354722193897,1,"ns"
"95","energy","Country","Reggae",403,141,1.43631070902676,0.150913948119108,1,"ns"
"96","energy","Country","Religious",403,89,1.13771382991777,0.255239996607295,1,"ns"
"97","energy","Country","Stage & Screen",403,50,-6.71062749650329,1.93789237581145e-11,3.68199551404176e-09,"****"
"98","energy","Country","Unknown",403,3,1.13969779354481,0.254412226731725,1,"ns"
"99","energy","Country","Vocal",403,162,-10.3502500649631,4.17394176940026e-25,7.9304893618605e-23,"****"
"100","energy","Easy Listening","Electronic",23,208,6.71504353583257,1.88010078054214e-11,3.57219148303006e-09,"****"
"101","energy","Easy Listening","Folk",23,95,-0.643905323987102,0.519636829202439,1,"ns"
"102","energy","Easy Listening","International",23,81,2.09167589943844,0.0364675178347951,1,"ns"
"103","energy","Easy Listening","Jazz",23,406,0.50679828605717,0.612296359063211,1,"ns"
"104","energy","Easy Listening","Latin",23,229,4.58042052592809,4.64041929115946e-06,0.000881679665320298,"***"
"105","energy","Easy Listening","New Age",23,38,-1.13468635864603,0.256506754934012,1,"ns"
"106","energy","Easy Listening","Pop/Rock",23,2807,7.03779508921641,1.95305612886511e-12,3.71080664484371e-10,"****"
"107","energy","Easy Listening","R&B;",23,677,4.09106857374781,4.29390132733676e-05,0.00815841252193985,"**"
"108","energy","Easy Listening","Reggae",23,141,3.85781797361027,0.000114403795519356,0.0217367211486776,"*"
"109","energy","Easy Listening","Religious",23,89,3.67771201112329,0.000235335448885329,0.0447137352882126,"*"
"110","energy","Easy Listening","Stage & Screen",23,50,-1.10804922730909,0.267840556526032,1,"ns"
"111","energy","Easy Listening","Unknown",23,3,2.2602521644232,0.0238056049973241,1,"ns"
"112","energy","Easy Listening","Vocal",23,162,-1.05848972687309,0.289832231877705,1,"ns"
"113","energy","Electronic","Folk",208,95,-13.1244211412792,2.38598935954433e-39,4.53337978313422e-37,"****"
"114","energy","Electronic","International",208,81,-7.49300819987208,6.73126936886619e-14,1.27894118008458e-11,"****"
"115","energy","Electronic","Jazz",208,406,-16.0309903473222,7.76355634708031e-58,1.47507570594526e-55,"****"
"116","energy","Electronic","Latin",208,229,-4.94519745942225,7.60667210122983e-07,0.000144526769923367,"***"
"117","energy","Electronic","New Age",208,38,-10.0632077725236,8.03371823645413e-24,1.52640646492628e-21,"****"
"118","energy","Electronic","Pop/Rock",208,2807,-0.0290346813292885,0.976836930545609,1,"ns"
"119","energy","Electronic","R&B;",208,677,-7.67125443487854,1.70322304781612e-14,3.23612379085063e-12,"****"
"120","energy","Electronic","Reggae",208,141,-5.5737970288637,2.49246114884801e-08,4.73567618281121e-06,"****"
"121","energy","Electronic","Religious",208,89,-4.85784569315028,1.18669832104444e-06,0.000225472680998443,"***"
"122","energy","Electronic","Stage & Screen",208,50,-11.1408814680752,7.93302519337148e-29,1.50727478674058e-26,"****"
"123","energy","Electronic","Unknown",208,3,-0.151526773407684,0.879560192544153,1,"ns"
"124","energy","Electronic","Vocal",208,162,-16.3322685086976,5.81801808854932e-60,1.10542343682437e-57,"****"
"125","energy","Folk","International",95,81,4.25720897552335,2.06994851878782e-05,0.00393290218569686,"**"
"126","energy","Folk","Jazz",95,406,2.26604460480436,0.0234486523729361,1,"ns"
"127","energy","Folk","Latin",95,229,9.43592229772115,3.87569381092907e-21,7.36381824076523e-19,"****"
"128","energy","Folk","New Age",95,38,-0.782166796314325,0.434116555229498,1,"ns"
"129","energy","Folk","Pop/Rock",95,2807,15.5590973515779,1.38031813703831e-54,2.62260446037279e-52,"****"
"130","energy","Folk","R&B;",95,677,9.2830546345417,1.64688021888311e-20,3.1290724158779e-18,"****"
"131","energy","Folk","Reggae",95,141,7.6632362469881,1.81305391722088e-14,3.44480244271967e-12,"****"
"132","energy","Folk","Religious",95,89,6.84578237146257,7.60590323595252e-12,1.44512161483098e-09,"****"
"133","energy","Folk","Stage & Screen",95,50,-0.74139774142564,0.458452313531509,1,"ns"
"134","energy","Folk","Unknown",95,3,2.62125453160533,0.00876068264768524,1,"ns"
"135","energy","Folk","Vocal",95,162,-0.667221514704242,0.504630650468733,1,"ns"
"136","energy","International","Jazz",81,406,-3.16847548404848,0.00153240672514773,0.291157277778069,"ns"
"137","energy","International","Latin",81,229,3.9272080419031,8.59376425540801e-05,0.0163281520852752,"*"
"138","energy","International","New Age",81,38,-4.03798699430741,5.39118413024238e-05,0.0102432498474605,"*"
"139","energy","International","Pop/Rock",81,2807,8.68903910234275,3.65517845014305e-18,6.9448390552718e-16,"****"
"140","energy","International","R&B;",81,677,3.17438951088377,0.00150152044606408,0.285288884752176,"ns"
"141","energy","International","Reggae",81,141,2.67780631030183,0.00741060581736245,1,"ns"
"142","energy","International","Religious",81,89,2.38373654748644,0.0171378663666647,1,"ns"
"143","energy","International","Stage & Screen",81,50,-4.30012828967398,1.70699263330083e-05,0.00324328600327158,"**"
"144","energy","International","Unknown",81,3,1.51928091481302,0.128691801584211,1,"ns"
"145","energy","International","Vocal",81,162,-5.36482647674852,8.10270770573421e-08,1.5395144640895e-05,"****"
"146","energy","Jazz","Latin",406,229,10.808806770358,3.12711062959068e-27,5.94151019622228e-25,"****"
"147","energy","Jazz","New Age",406,38,-2.40737266196986,0.0160677645151152,1,"ns"
"148","energy","Jazz","Pop/Rock",406,2807,25.704864361825,1.03131344828222e-145,1.95949555173622e-143,"****"
"149","energy","Jazz","R&B;",406,677,12.0882767839723,1.21814926586463e-33,2.31448360514279e-31,"****"
"150","energy","Jazz","Reggae",406,141,7.76375472293837,8.2451280737714e-15,1.56657433401657e-12,"****"
"151","energy","Jazz","Religious",406,89,6.42183578717471,1.3464062421866e-10,2.55817186015454e-08,"****"
"152","energy","Jazz","Stage & Screen",406,50,-2.58744906505367,0.00966894895337399,1,"ns"
"153","energy","Jazz","Unknown",406,3,2.2068577094436,0.0273240017806729,1,"ns"
"154","energy","Jazz","Vocal",406,162,-3.7069497751198,0.000209770523857527,0.03985639953293,"*"
"155","energy","Latin","New Age",229,38,-7.43111128012726,1.07689063935913e-13,2.04609221478235e-11,"****"
"156","energy","Latin","Pop/Rock",229,2807,6.86192197640931,6.79401711922717e-12,1.29086325265316e-09,"****"
"157","energy","Latin","R&B;",229,677,-1.75919865211732,0.0785437731348846,1,"ns"
"158","energy","Latin","Reggae",229,141,-1.2551308352169,0.20943126837352,1,"ns"
"159","energy","Latin","Religious",229,89,-1.13394985666404,0.256815582102812,1,"ns"
"160","energy","Latin","Stage & Screen",229,50,-8.20679894183792,2.27163494790232e-16,4.3161064010144e-14,"****"
"161","energy","Latin","Unknown",229,3,0.663471400753096,0.507028690123027,1,"ns"
"162","energy","Latin","Vocal",229,162,-12.0565310156226,1.79171839861038e-33,3.40426495735971e-31,"****"
"163","energy","New Age","Pop/Rock",38,2807,10.8577964389559,1.83114495610621e-27,3.4791754166018e-25,"****"
"164","energy","New Age","R&B;",38,677,7.00119944506945,2.53780363820233e-12,4.82182691258443e-10,"****"
"165","energy","New Age","Reggae",38,141,6.38646801267258,1.69760922798663e-10,3.22545753317461e-08,"****"
"166","energy","New Age","Religious",38,89,5.98620971415247,2.14787396835577e-09,4.08096053987596e-07,"****"
"167","energy","New Age","Stage & Screen",38,50,0.0957015317678711,0.923757624311178,1,"ns"
"168","energy","New Age","Unknown",38,3,2.8134100722899,0.00490190949226993,0.931362803531286,"ns"
"169","energy","New Age","Vocal",38,162,0.354568597013448,0.722912805460706,1,"ns"
"170","energy","Pop/Rock","R&B;",2807,677,-14.1545461138399,1.7506439627364e-45,3.32622352919917e-43,"****"
"171","energy","Pop/Rock","Reggae",2807,141,-7.02096509567515,2.2034090067648e-12,4.18647711285313e-10,"****"
"172","energy","Pop/Rock","Religious",2807,89,-5.69556820369932,1.2296171729116e-08,2.33627262853204e-06,"****"
"173","energy","Pop/Rock","Stage & Screen",2807,50,-12.2842070007219,1.10119512451876e-34,2.09227073658565e-32,"****"
"174","energy","Pop/Rock","Unknown",2807,3,-0.148922206703925,0.881615018191505,1,"ns"
"175","energy","Pop/Rock","Vocal",2807,162,-21.1544641688422,2.51025045505552e-99,4.7694758646055e-97,"****"
"176","energy","R&B;","Reggae",677,141,0.00135194134531483,0.998921307202058,1,"ns"
"177","energy","R&B;","Religious",677,89,-0.0635021031212789,0.94936668457743,1,"ns"
"178","energy","R&B;","Stage & Screen",677,50,-7.82383217769389,5.12391057165794e-15,9.73543008615009e-13,"****"
"179","energy","R&B;","Unknown",677,3,0.898745162786973,0.36878841509092,1,"ns"
"180","energy","R&B;","Vocal",677,162,-12.6140463776144,1.76683360636115e-36,3.35698385208619e-34,"****"
"181","energy","Reggae","Religious",141,89,-0.0538120165584238,0.957084935563486,1,"ns"
"182","energy","Reggae","Stage & Screen",141,50,-6.96678921076198,3.2425593545233e-12,6.16086277359428e-10,"****"
"183","energy","Reggae","Unknown",141,3,0.891087744341749,0.37288209926551,1,"ns"
"184","energy","Reggae","Vocal",141,162,-9.58028817745428,9.67745352486576e-22,1.83871616972449e-19,"****"
"185","energy","Religious","Stage & Screen",89,50,-6.44702708775976,1.14065407560562e-10,2.16724274365068e-08,"****"
"186","energy","Religious","Unknown",89,3,0.89812428709134,0.369119292208546,1,"ns"
"187","energy","Religious","Vocal",89,162,-8.30752302255422,9.77204274702612e-17,1.85668812193496e-14,"****"
"188","energy","Stage & Screen","Unknown",50,3,2.80379434581062,0.00505051084157782,0.959597059899786,"ns"
"189","energy","Stage & Screen","Vocal",50,162,0.267730839084768,0.788906509946503,1,"ns"
"190","energy","Unknown","Vocal",3,162,-2.7859838679426,0.00533655274612891,1,"ns"
